tollgate_id,time_window,direction,volume,start_time,date,day_of_week,is_weekend,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,time2,hour
3,"[2016-09-27 00:20:00,2016-09-27 00:40:00)",1,87,2016/9/27 0:20,2016/9/27,2,0,1006.9,1011.8,79.0,2.1,26.2,86.0,0.0,0.2,0
1,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",0,8,2016/9/27 0:40,2016/9/27,2,0,1006.145,1011.045,157.79,3.773,24.803,84.449,0.0,0.4,0
1,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",1,40,2016/9/27 0:40,2016/9/27,2,0,1006.145,1011.045,157.79,3.773,24.803,84.449,0.0,0.4,0
2,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",0,1,2016/9/27 0:40,2016/9/27,2,0,1006.145,1011.045,157.79,3.773,24.803,84.449,0.0,0.4,0
3,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",0,14,2016/9/27 0:40,2016/9/27,2,0,1006.145,1011.045,157.79,3.773,24.803,84.449,0.0,0.4,0
3,"[2016-09-27 00:40:00,2016-09-27 01:00:00)",1,59,2016/9/27 0:40,2016/9/27,2,0,1006.145,1011.045,157.79,3.773,24.803,84.449,0.0,0.4,0
1,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",0,5,2016/9/27 1:00,2016/9/27,2,0,1005.929,1010.829,182.021,4.423,24.434,83.74600000000002,0.0,1.0,1
1,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",1,6,2016/9/27 1:00,2016/9/27,2,0,1005.929,1010.829,182.021,4.423,24.434,83.74600000000002,0.0,1.0,1
2,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",0,1,2016/9/27 1:00,2016/9/27,2,0,1005.929,1010.829,182.021,4.423,24.434,83.74600000000002,0.0,1.0,1
3,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",0,23,2016/9/27 1:00,2016/9/27,2,0,1005.929,1010.829,182.021,4.423,24.434,83.74600000000002,0.0,1.0,1
3,"[2016-09-27 01:00:00,2016-09-27 01:20:00)",1,12,2016/9/27 1:00,2016/9/27,2,0,1005.929,1010.829,182.021,4.423,24.434,83.74600000000002,0.0,1.0,1
1,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",0,8,2016/9/27 1:20,2016/9/27,2,0,1005.99,1010.89,174.033,4.454,24.755,83.182,0.0,1.2,1
1,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",1,9,2016/9/27 1:20,2016/9/27,2,0,1005.99,1010.89,174.033,4.454,24.755,83.182,0.0,1.2,1
2,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",0,1,2016/9/27 1:20,2016/9/27,2,0,1005.99,1010.89,174.033,4.454,24.755,83.182,0.0,1.2,1
3,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",0,20,2016/9/27 1:20,2016/9/27,2,0,1005.99,1010.89,174.033,4.454,24.755,83.182,0.0,1.2,1
3,"[2016-09-27 01:20:00,2016-09-27 01:40:00)",1,7,2016/9/27 1:20,2016/9/27,2,0,1005.99,1010.89,174.033,4.454,24.755,83.182,0.0,1.2,1
1,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",0,6,2016/9/27 1:40,2016/9/27,2,0,1006.148,1011.048,149.891,4.158,25.501,82.34200000000001,0.0,1.4,1
1,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",1,10,2016/9/27 1:40,2016/9/27,2,0,1006.148,1011.048,149.891,4.158,25.501,82.34200000000001,0.0,1.4,1
2,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",0,3,2016/9/27 1:40,2016/9/27,2,0,1006.148,1011.048,149.891,4.158,25.501,82.34200000000001,0.0,1.4,1
3,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",0,12,2016/9/27 1:40,2016/9/27,2,0,1006.148,1011.048,149.891,4.158,25.501,82.34200000000001,0.0,1.4,1
3,"[2016-09-27 01:40:00,2016-09-27 02:00:00)",1,5,2016/9/27 1:40,2016/9/27,2,0,1006.148,1011.048,149.891,4.158,25.501,82.34200000000001,0.0,1.4,1
1,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",0,7,2016/9/27 2:00,2016/9/27,2,0,1006.289,1011.189,120.627,3.738,26.468000000000004,81.035,0.0,2.0,2
1,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",1,12,2016/9/27 2:00,2016/9/27,2,0,1006.289,1011.189,120.627,3.738,26.468000000000004,81.035,0.0,2.0,2
2,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",0,0,2016/9/27 2:00,2016/9/27,2,0,1006.289,1011.189,120.627,3.738,26.468000000000004,81.035,0.0,2.0,2
3,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",0,11,2016/9/27 2:00,2016/9/27,2,0,1006.289,1011.189,120.627,3.738,26.468000000000004,81.035,0.0,2.0,2
3,"[2016-09-27 02:00:00,2016-09-27 02:20:00)",1,4,2016/9/27 2:00,2016/9/27,2,0,1006.289,1011.189,120.627,3.738,26.468000000000004,81.035,0.0,2.0,2
1,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",0,5,2016/9/27 2:20,2016/9/27,2,0,1006.348,1011.248,93.318,3.327,27.504,79.229,0.0,2.2,2
1,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",1,10,2016/9/27 2:20,2016/9/27,2,0,1006.348,1011.248,93.318,3.327,27.504,79.229,0.0,2.2,2
2,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",0,0,2016/9/27 2:20,2016/9/27,2,0,1006.348,1011.248,93.318,3.327,27.504,79.229,0.0,2.2,2
3,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",0,11,2016/9/27 2:20,2016/9/27,2,0,1006.348,1011.248,93.318,3.327,27.504,79.229,0.0,2.2,2
3,"[2016-09-27 02:20:00,2016-09-27 02:40:00)",1,3,2016/9/27 2:20,2016/9/27,2,0,1006.348,1011.248,93.318,3.327,27.504,79.229,0.0,2.2,2
1,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",0,8,2016/9/27 2:40,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,2.4,2
1,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",1,8,2016/9/27 2:40,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,2.4,2
2,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",0,0,2016/9/27 2:40,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,2.4,2
3,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",0,14,2016/9/27 2:40,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,2.4,2
3,"[2016-09-27 02:40:00,2016-09-27 03:00:00)",1,4,2016/9/27 2:40,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,2.4,2
1,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",0,9,2016/9/27 3:00,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.0,3
1,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",1,10,2016/9/27 3:00,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.0,3
2,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",0,0,2016/9/27 3:00,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.0,3
3,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",0,12,2016/9/27 3:00,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.0,3
3,"[2016-09-27 03:00:00,2016-09-27 03:20:00)",1,5,2016/9/27 3:00,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.0,3
1,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",0,7,2016/9/27 3:20,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.2,3
1,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",1,9,2016/9/27 3:20,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.2,3
2,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",0,0,2016/9/27 3:20,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.2,3
3,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",0,12,2016/9/27 3:20,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.2,3
3,"[2016-09-27 03:20:00,2016-09-27 03:40:00)",1,1,2016/9/27 3:20,2016/9/27,2,0,1006.3,1011.2,72.0,3.0,28.5,77.0,0.0,3.2,3
1,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",0,6,2016/9/27 3:40,2016/9/27,2,0,1006.143,1011.043,58.448,2.7960000000000003,29.382,74.491,0.0,3.4,3
1,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",1,12,2016/9/27 3:40,2016/9/27,2,0,1006.143,1011.043,58.448,2.7960000000000003,29.382,74.491,0.0,3.4,3
2,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",0,0,2016/9/27 3:40,2016/9/27,2,0,1006.143,1011.043,58.448,2.7960000000000003,29.382,74.491,0.0,3.4,3
3,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",0,12,2016/9/27 3:40,2016/9/27,2,0,1006.143,1011.043,58.448,2.7960000000000003,29.382,74.491,0.0,3.4,3
3,"[2016-09-27 03:40:00,2016-09-27 04:00:00)",1,4,2016/9/27 3:40,2016/9/27,2,0,1006.143,1011.043,58.448,2.7960000000000003,29.382,74.491,0.0,3.4,3
1,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",0,16,2016/9/27 4:00,2016/9/27,2,0,1005.893,1010.793,52.82899999999999,2.721,30.106,71.87899999999998,0.0,4.0,4
1,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",1,19,2016/9/27 4:00,2016/9/27,2,0,1005.893,1010.793,52.82899999999999,2.721,30.106,71.87899999999998,0.0,4.0,4
2,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",0,0,2016/9/27 4:00,2016/9/27,2,0,1005.893,1010.793,52.82899999999999,2.721,30.106,71.87899999999998,0.0,4.0,4
3,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",0,12,2016/9/27 4:00,2016/9/27,2,0,1005.893,1010.793,52.82899999999999,2.721,30.106,71.87899999999998,0.0,4.0,4
3,"[2016-09-27 04:00:00,2016-09-27 04:20:00)",1,6,2016/9/27 4:00,2016/9/27,2,0,1005.893,1010.793,52.82899999999999,2.721,30.106,71.87899999999998,0.0,4.0,4
1,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",0,11,2016/9/27 4:20,2016/9/27,2,0,1005.579,1010.479,54.232,2.766,30.65,69.347,0.0,4.2,4
1,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",1,22,2016/9/27 4:20,2016/9/27,2,0,1005.579,1010.479,54.232,2.766,30.65,69.347,0.0,4.2,4
2,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",0,0,2016/9/27 4:20,2016/9/27,2,0,1005.579,1010.479,54.232,2.766,30.65,69.347,0.0,4.2,4
3,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",0,16,2016/9/27 4:20,2016/9/27,2,0,1005.579,1010.479,54.232,2.766,30.65,69.347,0.0,4.2,4
3,"[2016-09-27 04:20:00,2016-09-27 04:40:00)",1,1,2016/9/27 4:20,2016/9/27,2,0,1005.579,1010.479,54.232,2.766,30.65,69.347,0.0,4.2,4
1,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",0,16,2016/9/27 4:40,2016/9/27,2,0,1005.232,1010.132,61.105,2.906,31.008000000000006,67.065,0.0,4.4,4
1,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",1,19,2016/9/27 4:40,2016/9/27,2,0,1005.232,1010.132,61.105,2.906,31.008000000000006,67.065,0.0,4.4,4
2,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",0,0,2016/9/27 4:40,2016/9/27,2,0,1005.232,1010.132,61.105,2.906,31.008000000000006,67.065,0.0,4.4,4
3,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",0,21,2016/9/27 4:40,2016/9/27,2,0,1005.232,1010.132,61.105,2.906,31.008000000000006,67.065,0.0,4.4,4
3,"[2016-09-27 04:40:00,2016-09-27 05:00:00)",1,8,2016/9/27 4:40,2016/9/27,2,0,1005.232,1010.132,61.105,2.906,31.008000000000006,67.065,0.0,4.4,4
1,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",0,6,2016/9/27 5:00,2016/9/27,2,0,1004.884,1009.784,71.596,3.111,31.19,65.18,0.0,5.0,5
1,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",1,26,2016/9/27 5:00,2016/9/27,2,0,1004.884,1009.784,71.596,3.111,31.19,65.18,0.0,5.0,5
2,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",0,18,2016/9/27 5:00,2016/9/27,2,0,1004.884,1009.784,71.596,3.111,31.19,65.18,0.0,5.0,5
3,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",0,14,2016/9/27 5:00,2016/9/27,2,0,1004.884,1009.784,71.596,3.111,31.19,65.18,0.0,5.0,5
3,"[2016-09-27 05:00:00,2016-09-27 05:20:00)",1,14,2016/9/27 5:00,2016/9/27,2,0,1004.884,1009.784,71.596,3.111,31.19,65.18,0.0,5.0,5
1,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",0,4,2016/9/27 5:20,2016/9/27,2,0,1004.566,1009.466,83.81,3.352,31.213,63.801,0.0,5.2,5
1,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",1,29,2016/9/27 5:20,2016/9/27,2,0,1004.566,1009.466,83.81,3.352,31.213,63.801,0.0,5.2,5
2,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",0,17,2016/9/27 5:20,2016/9/27,2,0,1004.566,1009.466,83.81,3.352,31.213,63.801,0.0,5.2,5
3,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",0,9,2016/9/27 5:20,2016/9/27,2,0,1004.566,1009.466,83.81,3.352,31.213,63.801,0.0,5.2,5
3,"[2016-09-27 05:20:00,2016-09-27 05:40:00)",1,8,2016/9/27 5:20,2016/9/27,2,0,1004.566,1009.466,83.81,3.352,31.213,63.801,0.0,5.2,5
1,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",0,10,2016/9/27 5:40,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,5.4,5
1,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",1,34,2016/9/27 5:40,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,5.4,5
2,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",0,19,2016/9/27 5:40,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,5.4,5
3,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",0,19,2016/9/27 5:40,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,5.4,5
3,"[2016-09-27 05:40:00,2016-09-27 06:00:00)",1,22,2016/9/27 5:40,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,5.4,5
1,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",0,12,2016/9/27 6:00,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.0,6
1,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",1,45,2016/9/27 6:00,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.0,6
2,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",0,28,2016/9/27 6:00,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.0,6
3,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",0,33,2016/9/27 6:00,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.0,6
3,"[2016-09-27 06:00:00,2016-09-27 06:20:00)",1,25,2016/9/27 6:00,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.0,6
1,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",0,20,2016/9/27 6:20,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.2,6
1,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",1,63,2016/9/27 6:20,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.2,6
2,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",0,31,2016/9/27 6:20,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.2,6
3,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",0,41,2016/9/27 6:20,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.2,6
3,"[2016-09-27 06:20:00,2016-09-27 06:40:00)",1,42,2016/9/27 6:20,2016/9/27,2,0,1004.3,1009.2,96.0,3.6,31.1,63.0,0.0,6.2,6
1,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",0,35,2016/9/27 6:40,2016/9/27,2,0,1004.106,1009.006,106.7,3.83,30.878,62.809,0.0,6.4,6
1,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",1,79,2016/9/27 6:40,2016/9/27,2,0,1004.106,1009.006,106.7,3.83,30.878,62.809,0.0,6.4,6
2,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",0,43,2016/9/27 6:40,2016/9/27,2,0,1004.106,1009.006,106.7,3.83,30.878,62.809,0.0,6.4,6
3,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",0,71,2016/9/27 6:40,2016/9/27,2,0,1004.106,1009.006,106.7,3.83,30.878,62.809,0.0,6.4,6
3,"[2016-09-27 06:40:00,2016-09-27 07:00:00)",1,53,2016/9/27 6:40,2016/9/27,2,0,1004.106,1009.006,106.7,3.83,30.878,62.809,0.0,6.4,6
1,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",0,56,2016/9/27 7:00,2016/9/27,2,0,1003.994,1008.894,114.797,4.023,30.575,63.221,0.0,7.0,7
1,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",1,74,2016/9/27 7:00,2016/9/27,2,0,1003.994,1008.894,114.797,4.023,30.575,63.221,0.0,7.0,7
2,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",0,51,2016/9/27 7:00,2016/9/27,2,0,1003.994,1008.894,114.797,4.023,30.575,63.221,0.0,7.0,7
3,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",0,113,2016/9/27 7:00,2016/9/27,2,0,1003.994,1008.894,114.797,4.023,30.575,63.221,0.0,7.0,7
3,"[2016-09-27 07:00:00,2016-09-27 07:20:00)",1,71,2016/9/27 7:00,2016/9/27,2,0,1003.994,1008.894,114.797,4.023,30.575,63.221,0.0,7.0,7
1,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",0,50,2016/9/27 7:20,2016/9/27,2,0,1003.968,1008.868,119.572,4.168,30.217,64.193,0.0,7.2,7
1,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",1,98,2016/9/27 7:20,2016/9/27,2,0,1003.968,1008.868,119.572,4.168,30.217,64.193,0.0,7.2,7
2,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",0,89,2016/9/27 7:20,2016/9/27,2,0,1003.968,1008.868,119.572,4.168,30.217,64.193,0.0,7.2,7
3,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",0,139,2016/9/27 7:20,2016/9/27,2,0,1003.968,1008.868,119.572,4.168,30.217,64.193,0.0,7.2,7
3,"[2016-09-27 07:20:00,2016-09-27 07:40:00)",1,73,2016/9/27 7:20,2016/9/27,2,0,1003.968,1008.868,119.572,4.168,30.217,64.193,0.0,7.2,7
1,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",0,41,2016/9/27 7:40,2016/9/27,2,0,1004.026,1008.926,120.694,4.256,29.83,65.657,0.0,7.4,7
1,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",1,113,2016/9/27 7:40,2016/9/27,2,0,1004.026,1008.926,120.694,4.256,29.83,65.657,0.0,7.4,7
2,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",0,104,2016/9/27 7:40,2016/9/27,2,0,1004.026,1008.926,120.694,4.256,29.83,65.657,0.0,7.4,7
3,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",0,142,2016/9/27 7:40,2016/9/27,2,0,1004.026,1008.926,120.694,4.256,29.83,65.657,0.0,7.4,7
3,"[2016-09-27 07:40:00,2016-09-27 08:00:00)",1,97,2016/9/27 7:40,2016/9/27,2,0,1004.026,1008.926,120.694,4.256,29.83,65.657,0.0,7.4,7
1,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",0,60,2016/9/27 8:00,2016/9/27,2,0,1004.16,1009.06,118.199,4.287,29.437,67.51899999999999,0.0,8.0,8
1,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",1,118,2016/9/27 8:00,2016/9/27,2,0,1004.16,1009.06,118.199,4.287,29.437,67.51899999999999,0.0,8.0,8
2,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",0,128,2016/9/27 8:00,2016/9/27,2,0,1004.16,1009.06,118.199,4.287,29.437,67.51899999999999,0.0,8.0,8
3,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",0,188,2016/9/27 8:00,2016/9/27,2,0,1004.16,1009.06,118.199,4.287,29.437,67.51899999999999,0.0,8.0,8
3,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",1,96,2016/9/27 8:00,2016/9/27,2,0,1004.16,1009.06,118.199,4.287,29.437,67.51899999999999,0.0,8.0,8
1,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",0,45,2016/9/27 8:20,2016/9/27,2,0,1004.357,1009.257,112.433,4.266,29.055,69.672,0.0,8.2,8
1,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",1,116,2016/9/27 8:20,2016/9/27,2,0,1004.357,1009.257,112.433,4.266,29.055,69.672,0.0,8.2,8
2,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",0,117,2016/9/27 8:20,2016/9/27,2,0,1004.357,1009.257,112.433,4.266,29.055,69.672,0.0,8.2,8
3,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",0,137,2016/9/27 8:20,2016/9/27,2,0,1004.357,1009.257,112.433,4.266,29.055,69.672,0.0,8.2,8
3,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",1,118,2016/9/27 8:20,2016/9/27,2,0,1004.357,1009.257,112.433,4.266,29.055,69.672,0.0,8.2,8
1,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",0,64,2016/9/27 8:40,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,8.4,8
1,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",1,125,2016/9/27 8:40,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,8.4,8
2,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",0,131,2016/9/27 8:40,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,8.4,8
3,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",0,189,2016/9/27 8:40,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,8.4,8
3,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",1,144,2016/9/27 8:40,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,8.4,8
1,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",0,58,2016/9/27 9:00,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.0,9
1,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",1,129,2016/9/27 9:00,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.0,9
2,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",0,111,2016/9/27 9:00,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.0,9
3,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",0,150,2016/9/27 9:00,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.0,9
3,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",1,117,2016/9/27 9:00,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.0,9
1,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",0,65,2016/9/27 9:20,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.2,9
1,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",1,97,2016/9/27 9:20,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.2,9
2,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",0,90,2016/9/27 9:20,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.2,9
3,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",0,127,2016/9/27 9:20,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.2,9
3,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",1,109,2016/9/27 9:20,2016/9/27,2,0,1004.6,1009.5,104.0,4.2,28.7,72.0,0.0,9.2,9
1,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",0,45,2016/9/27 9:40,2016/9/27,2,0,1004.871,1009.771,93.679,4.1,28.382,74.388,0.0,9.4,9
1,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",1,73,2016/9/27 9:40,2016/9/27,2,0,1004.871,1009.771,93.679,4.1,28.382,74.388,0.0,9.4,9
2,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",0,94,2016/9/27 9:40,2016/9/27,2,0,1004.871,1009.771,93.679,4.1,28.382,74.388,0.0,9.4,9
3,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",0,123,2016/9/27 9:40,2016/9/27,2,0,1004.871,1009.771,93.679,4.1,28.382,74.388,0.0,9.4,9
3,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",1,94,2016/9/27 9:40,2016/9/27,2,0,1004.871,1009.771,93.679,4.1,28.382,74.388,0.0,9.4,9
1,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",0,50,2016/9/27 10:00,2016/9/27,2,0,1005.152,1010.052,82.35600000000002,3.977,28.108,76.727,0.0,10.0,10
1,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",1,79,2016/9/27 10:00,2016/9/27,2,0,1005.152,1010.052,82.35600000000002,3.977,28.108,76.727,0.0,10.0,10
2,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",0,96,2016/9/27 10:00,2016/9/27,2,0,1005.152,1010.052,82.35600000000002,3.977,28.108,76.727,0.0,10.0,10
3,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",0,136,2016/9/27 10:00,2016/9/27,2,0,1005.152,1010.052,82.35600000000002,3.977,28.108,76.727,0.0,10.0,10
3,"[2016-09-27 10:00:00,2016-09-27 10:20:00)",1,80,2016/9/27 10:00,2016/9/27,2,0,1005.152,1010.052,82.35600000000002,3.977,28.108,76.727,0.0,10.0,10
1,"[2016-09-27 10:20:00,2016-09-27 10:40:00)",0,35,2016/9/27 10:20,2016/9/27,2,0,1005.422,1010.322,70.946,3.843,27.882,78.921,0.0,10.2,10
