,tollgate_id,time_window,direction,volume,start_time
6174,2.0,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",0.0,3.0,2016-10-06 20:40:00
6175,1.0,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",0.0,85.0,2016-10-06 20:40:00
6176,1.0,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",1.0,4.0,2016-10-06 20:40:00
6177,3.0,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",0.0,79.0,2016-10-06 20:40:00
6178,3.0,"[2016-10-06 20:40:00,2016-10-06 21:00:00)",1.0,12.0,2016-10-06 20:40:00
6179,2.0,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",0.0,1.0,2016-10-06 21:00:00
6180,1.0,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",0.0,53.0,2016-10-06 21:00:00
6181,1.0,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",1.0,5.0,2016-10-06 21:00:00
6182,3.0,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",0.0,59.0,2016-10-06 21:00:00
6183,3.0,"[2016-10-06 21:00:00,2016-10-06 21:20:00)",1.0,11.0,2016-10-06 21:00:00
6184,2.0,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",0.0,2.0,2016-10-06 21:20:00
6185,1.0,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",0.0,66.0,2016-10-06 21:20:00
6186,1.0,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",1.0,13.0,2016-10-06 21:20:00
6187,3.0,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",0.0,83.0,2016-10-06 21:20:00
6188,3.0,"[2016-10-06 21:20:00,2016-10-06 21:40:00)",1.0,4.0,2016-10-06 21:20:00
6189,1.0,"[2016-10-06 21:40:00,2016-10-06 22:00:00)",0.0,63.0,2016-10-06 21:40:00
6190,1.0,"[2016-10-06 21:40:00,2016-10-06 22:00:00)",1.0,9.0,2016-10-06 21:40:00
6191,3.0,"[2016-10-06 21:40:00,2016-10-06 22:00:00)",0.0,43.0,2016-10-06 21:40:00
6192,3.0,"[2016-10-06 21:40:00,2016-10-06 22:00:00)",1.0,8.0,2016-10-06 21:40:00
6193,2.0,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",0.0,2.0,2016-10-06 22:00:00
6194,1.0,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",0.0,36.0,2016-10-06 22:00:00
6195,1.0,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",1.0,4.0,2016-10-06 22:00:00
6196,3.0,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",0.0,39.0,2016-10-06 22:00:00
6197,3.0,"[2016-10-06 22:00:00,2016-10-06 22:20:00)",1.0,9.0,2016-10-06 22:00:00
6198,2.0,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",0.0,1.0,2016-10-06 22:20:00
6199,3.0,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",0.0,51.0,2016-10-06 22:20:00
6200,3.0,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",1.0,9.0,2016-10-06 22:20:00
6201,1.0,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",0.0,33.0,2016-10-06 22:20:00
6202,1.0,"[2016-10-06 22:20:00,2016-10-06 22:40:00)",1.0,5.0,2016-10-06 22:20:00
6203,2.0,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",0.0,1.0,2016-10-06 22:40:00
6204,1.0,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",0.0,22.0,2016-10-06 22:40:00
6205,1.0,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",1.0,2.0,2016-10-06 22:40:00
6206,3.0,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",0.0,31.0,2016-10-06 22:40:00
6207,3.0,"[2016-10-06 22:40:00,2016-10-06 23:00:00)",1.0,4.0,2016-10-06 22:40:00
6208,2.0,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",0.0,1.0,2016-10-06 23:00:00
6209,1.0,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",0.0,9.0,2016-10-06 23:00:00
6210,1.0,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",1.0,9.0,2016-10-06 23:00:00
6211,3.0,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",0.0,32.0,2016-10-06 23:00:00
6212,3.0,"[2016-10-06 23:00:00,2016-10-06 23:20:00)",1.0,6.0,2016-10-06 23:00:00
6213,3.0,"[2016-10-06 23:20:00,2016-10-06 23:40:00)",0.0,47.0,2016-10-06 23:20:00
6214,3.0,"[2016-10-06 23:20:00,2016-10-06 23:40:00)",1.0,5.0,2016-10-06 23:20:00
6215,1.0,"[2016-10-06 23:20:00,2016-10-06 23:40:00)",0.0,26.0,2016-10-06 23:20:00
6216,1.0,"[2016-10-06 23:20:00,2016-10-06 23:40:00)",1.0,7.0,2016-10-06 23:20:00
6217,1.0,"[2016-10-06 23:40:00,2016-10-07 00:00:00)",0.0,25.0,2016-10-06 23:40:00
6218,1.0,"[2016-10-06 23:40:00,2016-10-07 00:00:00)",1.0,2.0,2016-10-06 23:40:00
6219,3.0,"[2016-10-06 23:40:00,2016-10-07 00:00:00)",0.0,20.0,2016-10-06 23:40:00
6220,3.0,"[2016-10-06 23:40:00,2016-10-07 00:00:00)",1.0,6.0,2016-10-06 23:40:00
6221,3.0,"[2016-10-07 00:00:00,2016-10-07 00:20:00)",0.0,17.0,2016-10-07 00:00:00
6222,3.0,"[2016-10-07 00:00:00,2016-10-07 00:20:00)",1.0,45.0,2016-10-07 00:00:00
6223,1.0,"[2016-10-07 00:00:00,2016-10-07 00:20:00)",0.0,17.0,2016-10-07 00:00:00
6224,1.0,"[2016-10-07 00:00:00,2016-10-07 00:20:00)",1.0,21.0,2016-10-07 00:00:00
6225,1.0,"[2016-10-07 00:20:00,2016-10-07 00:40:00)",0.0,15.0,2016-10-07 00:20:00
6226,1.0,"[2016-10-07 00:20:00,2016-10-07 00:40:00)",1.0,15.0,2016-10-07 00:20:00
6227,3.0,"[2016-10-07 00:20:00,2016-10-07 00:40:00)",0.0,22.0,2016-10-07 00:20:00
6228,3.0,"[2016-10-07 00:20:00,2016-10-07 00:40:00)",1.0,47.0,2016-10-07 00:20:00
6229,1.0,"[2016-10-07 00:40:00,2016-10-07 01:00:00)",0.0,9.0,2016-10-07 00:40:00
6230,1.0,"[2016-10-07 00:40:00,2016-10-07 01:00:00)",1.0,20.0,2016-10-07 00:40:00
6231,3.0,"[2016-10-07 00:40:00,2016-10-07 01:00:00)",0.0,26.0,2016-10-07 00:40:00
6232,3.0,"[2016-10-07 00:40:00,2016-10-07 01:00:00)",1.0,22.0,2016-10-07 00:40:00
6233,3.0,"[2016-10-07 01:00:00,2016-10-07 01:20:00)",0.0,17.0,2016-10-07 01:00:00
6234,3.0,"[2016-10-07 01:00:00,2016-10-07 01:20:00)",1.0,4.0,2016-10-07 01:00:00
6235,1.0,"[2016-10-07 01:00:00,2016-10-07 01:20:00)",0.0,15.0,2016-10-07 01:00:00
6236,3.0,"[2016-10-07 01:20:00,2016-10-07 01:40:00)",0.0,25.0,2016-10-07 01:20:00
6237,3.0,"[2016-10-07 01:20:00,2016-10-07 01:40:00)",1.0,2.0,2016-10-07 01:20:00
6238,1.0,"[2016-10-07 01:20:00,2016-10-07 01:40:00)",0.0,10.0,2016-10-07 01:20:00
6239,1.0,"[2016-10-07 01:20:00,2016-10-07 01:40:00)",1.0,5.0,2016-10-07 01:20:00
6240,1.0,"[2016-10-07 01:40:00,2016-10-07 02:00:00)",0.0,10.0,2016-10-07 01:40:00
6241,1.0,"[2016-10-07 01:40:00,2016-10-07 02:00:00)",1.0,2.0,2016-10-07 01:40:00
6242,3.0,"[2016-10-07 01:40:00,2016-10-07 02:00:00)",0.0,20.0,2016-10-07 01:40:00
6243,3.0,"[2016-10-07 01:40:00,2016-10-07 02:00:00)",1.0,2.0,2016-10-07 01:40:00
6244,1.0,"[2016-10-07 02:00:00,2016-10-07 02:20:00)",0.0,13.0,2016-10-07 02:00:00
6245,1.0,"[2016-10-07 02:00:00,2016-10-07 02:20:00)",1.0,3.0,2016-10-07 02:00:00
6246,3.0,"[2016-10-07 02:00:00,2016-10-07 02:20:00)",0.0,14.0,2016-10-07 02:00:00
6247,3.0,"[2016-10-07 02:00:00,2016-10-07 02:20:00)",1.0,3.0,2016-10-07 02:00:00
6248,3.0,"[2016-10-07 02:20:00,2016-10-07 02:40:00)",0.0,19.0,2016-10-07 02:20:00
6249,3.0,"[2016-10-07 02:20:00,2016-10-07 02:40:00)",1.0,2.0,2016-10-07 02:20:00
6250,1.0,"[2016-10-07 02:20:00,2016-10-07 02:40:00)",0.0,9.0,2016-10-07 02:20:00
6251,1.0,"[2016-10-07 02:20:00,2016-10-07 02:40:00)",1.0,6.0,2016-10-07 02:20:00
6252,1.0,"[2016-10-07 02:40:00,2016-10-07 03:00:00)",0.0,8.0,2016-10-07 02:40:00
6253,1.0,"[2016-10-07 02:40:00,2016-10-07 03:00:00)",1.0,4.0,2016-10-07 02:40:00
6254,3.0,"[2016-10-07 02:40:00,2016-10-07 03:00:00)",0.0,19.0,2016-10-07 02:40:00
6255,3.0,"[2016-10-07 02:40:00,2016-10-07 03:00:00)",1.0,1.0,2016-10-07 02:40:00
6256,1.0,"[2016-10-07 03:00:00,2016-10-07 03:20:00)",0.0,9.0,2016-10-07 03:00:00
6257,1.0,"[2016-10-07 03:00:00,2016-10-07 03:20:00)",1.0,4.0,2016-10-07 03:00:00
6258,3.0,"[2016-10-07 03:00:00,2016-10-07 03:20:00)",0.0,20.0,2016-10-07 03:00:00
6259,3.0,"[2016-10-07 03:00:00,2016-10-07 03:20:00)",1.0,1.0,2016-10-07 03:00:00
6260,3.0,"[2016-10-07 03:20:00,2016-10-07 03:40:00)",0.0,14.0,2016-10-07 03:20:00
6261,3.0,"[2016-10-07 03:20:00,2016-10-07 03:40:00)",1.0,3.0,2016-10-07 03:20:00
6262,1.0,"[2016-10-07 03:20:00,2016-10-07 03:40:00)",0.0,9.0,2016-10-07 03:20:00
6263,1.0,"[2016-10-07 03:20:00,2016-10-07 03:40:00)",1.0,8.0,2016-10-07 03:20:00
6264,1.0,"[2016-10-07 03:40:00,2016-10-07 04:00:00)",0.0,10.0,2016-10-07 03:40:00
6265,1.0,"[2016-10-07 03:40:00,2016-10-07 04:00:00)",1.0,9.0,2016-10-07 03:40:00
6266,3.0,"[2016-10-07 03:40:00,2016-10-07 04:00:00)",0.0,16.0,2016-10-07 03:40:00
6267,3.0,"[2016-10-07 03:40:00,2016-10-07 04:00:00)",1.0,5.0,2016-10-07 03:40:00
6268,3.0,"[2016-10-07 04:00:00,2016-10-07 04:20:00)",0.0,23.0,2016-10-07 04:00:00
6269,3.0,"[2016-10-07 04:00:00,2016-10-07 04:20:00)",1.0,3.0,2016-10-07 04:00:00
6270,1.0,"[2016-10-07 04:00:00,2016-10-07 04:20:00)",0.0,17.0,2016-10-07 04:00:00
6271,1.0,"[2016-10-07 04:00:00,2016-10-07 04:20:00)",1.0,11.0,2016-10-07 04:00:00
6272,1.0,"[2016-10-07 04:20:00,2016-10-07 04:40:00)",0.0,10.0,2016-10-07 04:20:00
6273,1.0,"[2016-10-07 04:20:00,2016-10-07 04:40:00)",1.0,10.0,2016-10-07 04:20:00
6274,3.0,"[2016-10-07 04:20:00,2016-10-07 04:40:00)",0.0,19.0,2016-10-07 04:20:00
6275,3.0,"[2016-10-07 04:20:00,2016-10-07 04:40:00)",1.0,6.0,2016-10-07 04:20:00
6276,1.0,"[2016-10-07 04:40:00,2016-10-07 05:00:00)",0.0,17.0,2016-10-07 04:40:00
6277,1.0,"[2016-10-07 04:40:00,2016-10-07 05:00:00)",1.0,11.0,2016-10-07 04:40:00
6278,3.0,"[2016-10-07 04:40:00,2016-10-07 05:00:00)",0.0,9.0,2016-10-07 04:40:00
6279,3.0,"[2016-10-07 04:40:00,2016-10-07 05:00:00)",1.0,6.0,2016-10-07 04:40:00
6280,3.0,"[2016-10-07 05:00:00,2016-10-07 05:20:00)",0.0,12.0,2016-10-07 05:00:00
6281,3.0,"[2016-10-07 05:00:00,2016-10-07 05:20:00)",1.0,5.0,2016-10-07 05:00:00
6282,1.0,"[2016-10-07 05:00:00,2016-10-07 05:20:00)",0.0,11.0,2016-10-07 05:00:00
6283,1.0,"[2016-10-07 05:00:00,2016-10-07 05:20:00)",1.0,19.0,2016-10-07 05:00:00
6284,3.0,"[2016-10-07 05:20:00,2016-10-07 05:40:00)",0.0,19.0,2016-10-07 05:20:00
6285,3.0,"[2016-10-07 05:20:00,2016-10-07 05:40:00)",1.0,8.0,2016-10-07 05:20:00
6286,1.0,"[2016-10-07 05:20:00,2016-10-07 05:40:00)",0.0,20.0,2016-10-07 05:20:00
6287,1.0,"[2016-10-07 05:20:00,2016-10-07 05:40:00)",1.0,12.0,2016-10-07 05:20:00
6288,2.0,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0.0,2.0,2016-10-07 05:40:00
6289,1.0,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0.0,27.0,2016-10-07 05:40:00
6290,1.0,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",1.0,21.0,2016-10-07 05:40:00
6291,3.0,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",0.0,30.0,2016-10-07 05:40:00
6292,3.0,"[2016-10-07 05:40:00,2016-10-07 06:00:00)",1.0,11.0,2016-10-07 05:40:00
6293,2.0,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",0.0,1.0,2016-10-07 06:00:00
6294,1.0,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",0.0,40.0,2016-10-07 06:00:00
6295,1.0,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",1.0,17.0,2016-10-07 06:00:00
6296,3.0,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",0.0,53.0,2016-10-07 06:00:00
6297,3.0,"[2016-10-07 06:00:00,2016-10-07 06:20:00)",1.0,10.0,2016-10-07 06:00:00
6298,2.0,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",0.0,2.0,2016-10-07 06:20:00
6299,1.0,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",0.0,53.0,2016-10-07 06:20:00
6300,1.0,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",1.0,23.0,2016-10-07 06:20:00
6301,3.0,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",0.0,71.0,2016-10-07 06:20:00
6302,3.0,"[2016-10-07 06:20:00,2016-10-07 06:40:00)",1.0,29.0,2016-10-07 06:20:00
6303,2.0,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",0.0,2.0,2016-10-07 06:40:00
6304,1.0,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",0.0,79.0,2016-10-07 06:40:00
6305,1.0,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",1.0,32.0,2016-10-07 06:40:00
6306,3.0,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",0.0,71.0,2016-10-07 06:40:00
6307,3.0,"[2016-10-07 06:40:00,2016-10-07 07:00:00)",1.0,20.0,2016-10-07 06:40:00
6308,2.0,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",0.0,2.0,2016-10-07 07:00:00
6309,3.0,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",0.0,103.0,2016-10-07 07:00:00
6310,3.0,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",1.0,20.0,2016-10-07 07:00:00
6311,1.0,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",0.0,94.0,2016-10-07 07:00:00
6312,1.0,"[2016-10-07 07:00:00,2016-10-07 07:20:00)",1.0,26.0,2016-10-07 07:00:00
6313,2.0,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",0.0,8.0,2016-10-07 07:20:00
6314,1.0,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",0.0,112.0,2016-10-07 07:20:00
6315,1.0,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",1.0,18.0,2016-10-07 07:20:00
6316,3.0,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",0.0,116.0,2016-10-07 07:20:00
6317,3.0,"[2016-10-07 07:20:00,2016-10-07 07:40:00)",1.0,16.0,2016-10-07 07:20:00
6318,2.0,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",0.0,9.0,2016-10-07 07:40:00
6319,3.0,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",0.0,119.0,2016-10-07 07:40:00
6320,3.0,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",1.0,20.0,2016-10-07 07:40:00
6321,1.0,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",0.0,92.0,2016-10-07 07:40:00
6322,1.0,"[2016-10-07 07:40:00,2016-10-07 08:00:00)",1.0,30.0,2016-10-07 07:40:00
6323,2.0,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",0.0,8.0,2016-10-07 08:00:00
6324,3.0,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",0.0,145.0,2016-10-07 08:00:00
6325,3.0,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",1.0,19.0,2016-10-07 08:00:00
6326,1.0,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",0.0,110.0,2016-10-07 08:00:00
6327,1.0,"[2016-10-07 08:00:00,2016-10-07 08:20:00)",1.0,23.0,2016-10-07 08:00:00
6328,2.0,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",0.0,14.0,2016-10-07 08:20:00
6329,1.0,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",0.0,122.0,2016-10-07 08:20:00
6330,1.0,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",1.0,18.0,2016-10-07 08:20:00
6331,3.0,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",0.0,140.0,2016-10-07 08:20:00
6332,3.0,"[2016-10-07 08:20:00,2016-10-07 08:40:00)",1.0,32.0,2016-10-07 08:20:00
6333,1.0,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",0.0,113.0,2016-10-07 08:40:00
6334,1.0,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",1.0,19.0,2016-10-07 08:40:00
6335,2.0,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",0.0,9.0,2016-10-07 08:40:00
6336,3.0,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",0.0,130.0,2016-10-07 08:40:00
6337,3.0,"[2016-10-07 08:40:00,2016-10-07 09:00:00)",1.0,19.0,2016-10-07 08:40:00
6338,2.0,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",0.0,11.0,2016-10-07 09:00:00
6339,1.0,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",0.0,147.0,2016-10-07 09:00:00
6340,1.0,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",1.0,21.0,2016-10-07 09:00:00
6341,3.0,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",0.0,131.0,2016-10-07 09:00:00
6342,3.0,"[2016-10-07 09:00:00,2016-10-07 09:20:00)",1.0,32.0,2016-10-07 09:00:00
6343,1.0,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",0.0,155.0,2016-10-07 09:20:00
6344,1.0,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",1.0,28.0,2016-10-07 09:20:00
6345,2.0,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",0.0,7.0,2016-10-07 09:20:00
6346,3.0,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",0.0,137.0,2016-10-07 09:20:00
6347,3.0,"[2016-10-07 09:20:00,2016-10-07 09:40:00)",1.0,32.0,2016-10-07 09:20:00
6348,2.0,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",0.0,10.0,2016-10-07 09:40:00
6349,1.0,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",0.0,148.0,2016-10-07 09:40:00
6350,1.0,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",1.0,23.0,2016-10-07 09:40:00
6351,3.0,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",0.0,140.0,2016-10-07 09:40:00
6352,3.0,"[2016-10-07 09:40:00,2016-10-07 10:00:00)",1.0,28.0,2016-10-07 09:40:00
6353,2.0,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",0.0,11.0,2016-10-07 10:00:00
6354,3.0,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",0.0,143.0,2016-10-07 10:00:00
6355,3.0,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",1.0,30.0,2016-10-07 10:00:00
6356,1.0,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",0.0,151.0,2016-10-07 10:00:00
6357,1.0,"[2016-10-07 10:00:00,2016-10-07 10:20:00)",1.0,19.0,2016-10-07 10:00:00
6358,2.0,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",0.0,13.0,2016-10-07 10:20:00
6359,1.0,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",0.0,119.0,2016-10-07 10:20:00
6360,1.0,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",1.0,19.0,2016-10-07 10:20:00
6361,3.0,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",0.0,110.0,2016-10-07 10:20:00
6362,3.0,"[2016-10-07 10:20:00,2016-10-07 10:40:00)",1.0,25.0,2016-10-07 10:20:00
6363,2.0,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",0.0,7.0,2016-10-07 10:40:00
6364,3.0,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",0.0,89.0,2016-10-07 10:40:00
6365,3.0,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",1.0,29.0,2016-10-07 10:40:00
6366,1.0,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",0.0,153.0,2016-10-07 10:40:00
6367,1.0,"[2016-10-07 10:40:00,2016-10-07 11:00:00)",1.0,30.0,2016-10-07 10:40:00
6368,2.0,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",0.0,5.0,2016-10-07 11:00:00
6369,3.0,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",0.0,92.0,2016-10-07 11:00:00
6370,3.0,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",1.0,18.0,2016-10-07 11:00:00
6371,1.0,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",0.0,130.0,2016-10-07 11:00:00
6372,1.0,"[2016-10-07 11:00:00,2016-10-07 11:20:00)",1.0,21.0,2016-10-07 11:00:00
6373,2.0,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",0.0,8.0,2016-10-07 11:20:00
6374,3.0,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",0.0,106.0,2016-10-07 11:20:00
6375,3.0,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",1.0,20.0,2016-10-07 11:20:00
6376,1.0,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",0.0,122.0,2016-10-07 11:20:00
6377,1.0,"[2016-10-07 11:20:00,2016-10-07 11:40:00)",1.0,19.0,2016-10-07 11:20:00
6378,2.0,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",0.0,10.0,2016-10-07 11:40:00
6379,1.0,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",0.0,115.0,2016-10-07 11:40:00
6380,1.0,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",1.0,21.0,2016-10-07 11:40:00
6381,3.0,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",0.0,106.0,2016-10-07 11:40:00
6382,3.0,"[2016-10-07 11:40:00,2016-10-07 12:00:00)",1.0,21.0,2016-10-07 11:40:00
6383,2.0,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",0.0,6.0,2016-10-07 12:00:00
6384,1.0,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",0.0,150.0,2016-10-07 12:00:00
6385,1.0,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",1.0,28.0,2016-10-07 12:00:00
6386,3.0,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",0.0,107.0,2016-10-07 12:00:00
6387,3.0,"[2016-10-07 12:00:00,2016-10-07 12:20:00)",1.0,25.0,2016-10-07 12:00:00
6388,2.0,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",0.0,7.0,2016-10-07 12:20:00
6389,1.0,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",0.0,101.0,2016-10-07 12:20:00
6390,1.0,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",1.0,28.0,2016-10-07 12:20:00
6391,3.0,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",0.0,99.0,2016-10-07 12:20:00
6392,3.0,"[2016-10-07 12:20:00,2016-10-07 12:40:00)",1.0,19.0,2016-10-07 12:20:00
6393,2.0,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",0.0,12.0,2016-10-07 12:40:00
6394,1.0,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",0.0,154.0,2016-10-07 12:40:00
6395,1.0,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",1.0,32.0,2016-10-07 12:40:00
6396,3.0,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",0.0,116.0,2016-10-07 12:40:00
6397,3.0,"[2016-10-07 12:40:00,2016-10-07 13:00:00)",1.0,33.0,2016-10-07 12:40:00
6398,2.0,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",0.0,8.0,2016-10-07 13:00:00
6399,3.0,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",0.0,127.0,2016-10-07 13:00:00
6400,3.0,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",1.0,35.0,2016-10-07 13:00:00
6401,1.0,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",0.0,153.0,2016-10-07 13:00:00
6402,1.0,"[2016-10-07 13:00:00,2016-10-07 13:20:00)",1.0,31.0,2016-10-07 13:00:00
6403,2.0,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",0.0,10.0,2016-10-07 13:20:00
6404,1.0,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",0.0,153.0,2016-10-07 13:20:00
6405,1.0,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",1.0,28.0,2016-10-07 13:20:00
6406,3.0,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",0.0,106.0,2016-10-07 13:20:00
6407,3.0,"[2016-10-07 13:20:00,2016-10-07 13:40:00)",1.0,35.0,2016-10-07 13:20:00
6408,2.0,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",0.0,18.0,2016-10-07 13:40:00
6409,3.0,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",0.0,132.0,2016-10-07 13:40:00
6410,3.0,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",1.0,38.0,2016-10-07 13:40:00
6411,1.0,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",0.0,197.0,2016-10-07 13:40:00
6412,1.0,"[2016-10-07 13:40:00,2016-10-07 14:00:00)",1.0,31.0,2016-10-07 13:40:00
6413,1.0,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",0.0,175.0,2016-10-07 14:00:00
6414,1.0,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",1.0,29.0,2016-10-07 14:00:00
6415,3.0,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",0.0,138.0,2016-10-07 14:00:00
6416,3.0,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",1.0,24.0,2016-10-07 14:00:00
6417,2.0,"[2016-10-07 14:00:00,2016-10-07 14:20:00)",0.0,12.0,2016-10-07 14:00:00
6418,1.0,"[2016-10-07 14:20:00,2016-10-07 14:40:00)",0.0,184.0,2016-10-07 14:20:00
