tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum
1,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",1,25,2016-10-10 22:00:00,2016-10-10,22:00:00,1,1,0,0,0,0,0,0,0,10,10,22,0,66,2371,150,50,63,2,21
3,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",0,19,2016-10-10 22:00:00,2016-10-10,22:00:00,1,1,0,0,0,0,0,0,0,10,10,22,0,66,2535,162,54,63,3,21
3,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",1,24,2016-10-10 22:00:00,2016-10-10,22:00:00,1,1,0,0,0,0,0,0,0,10,10,22,0,66,2535,162,54,63,3,21
2,"[2016-10-10 22:00:00,2016-10-10 22:20:00)",0,24,2016-10-10 22:00:00,2016-10-10,22:00:00,1,1,0,0,0,0,0,0,0,10,10,22,0,66,384,42,14,18,1,6
1,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",0,11,2016-10-10 22:20:00,2016-10-10,22:20:00,1,1,0,0,0,0,0,0,0,10,10,22,20,67,2371,150,50,63,2,21
1,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",1,26,2016-10-10 22:20:00,2016-10-10,22:20:00,1,1,0,0,0,0,0,0,0,10,10,22,20,67,2371,150,50,63,2,21
3,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",0,19,2016-10-10 22:20:00,2016-10-10,22:20:00,1,1,0,0,0,0,0,0,0,10,10,22,20,67,2535,162,54,63,3,21
3,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",1,22,2016-10-10 22:20:00,2016-10-10,22:20:00,1,1,0,0,0,0,0,0,0,10,10,22,20,67,2535,162,54,63,3,21
2,"[2016-10-10 22:20:00,2016-10-10 22:40:00)",0,17,2016-10-10 22:20:00,2016-10-10,22:20:00,1,1,0,0,0,0,0,0,0,10,10,22,20,67,384,42,14,18,1,6
2,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",0,10,2016-10-10 22:40:00,2016-10-10,22:40:00,1,1,0,0,0,0,0,0,0,10,10,22,40,68,384,42,14,18,1,6
3,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",0,24,2016-10-10 22:40:00,2016-10-10,22:40:00,1,1,0,0,0,0,0,0,0,10,10,22,40,68,2535,162,54,63,3,21
3,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",1,23,2016-10-10 22:40:00,2016-10-10,22:40:00,1,1,0,0,0,0,0,0,0,10,10,22,40,68,2535,162,54,63,3,21
1,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",0,5,2016-10-10 22:40:00,2016-10-10,22:40:00,1,1,0,0,0,0,0,0,0,10,10,22,40,68,2371,150,50,63,2,21
1,"[2016-10-10 22:40:00,2016-10-10 23:00:00)",1,13,2016-10-10 22:40:00,2016-10-10,22:40:00,1,1,0,0,0,0,0,0,0,10,10,22,40,68,2371,150,50,63,2,21
3,"[2016-10-10 23:00:00,2016-10-10 23:20:00)",0,22,2016-10-10 23:00:00,2016-10-10,23:00:00,1,1,0,0,0,0,0,0,0,10,10,23,0,69,2535,162,54,63,3,21
3,"[2016-10-10 23:00:00,2016-10-10 23:20:00)",1,10,2016-10-10 23:00:00,2016-10-10,23:00:00,1,1,0,0,0,0,0,0,0,10,10,23,0,69,2535,162,54,63,3,21
1,"[2016-10-10 23:00:00,2016-10-10 23:20:00)",0,9,2016-10-10 23:00:00,2016-10-10,23:00:00,1,1,0,0,0,0,0,0,0,10,10,23,0,69,2371,150,50,63,2,21
1,"[2016-10-10 23:00:00,2016-10-10 23:20:00)",1,11,2016-10-10 23:00:00,2016-10-10,23:00:00,1,1,0,0,0,0,0,0,0,10,10,23,0,69,2371,150,50,63,2,21
1,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",0,5,2016-10-10 23:20:00,2016-10-10,23:20:00,1,1,0,0,0,0,0,0,0,10,10,23,20,70,2371,150,50,63,2,21
1,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",1,15,2016-10-10 23:20:00,2016-10-10,23:20:00,1,1,0,0,0,0,0,0,0,10,10,23,20,70,2371,150,50,63,2,21
3,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",0,24,2016-10-10 23:20:00,2016-10-10,23:20:00,1,1,0,0,0,0,0,0,0,10,10,23,20,70,2535,162,54,63,3,21
3,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",1,21,2016-10-10 23:20:00,2016-10-10,23:20:00,1,1,0,0,0,0,0,0,0,10,10,23,20,70,2535,162,54,63,3,21
2,"[2016-10-10 23:20:00,2016-10-10 23:40:00)",0,9,2016-10-10 23:20:00,2016-10-10,23:20:00,1,1,0,0,0,0,0,0,0,10,10,23,20,70,384,42,14,18,1,6
3,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",0,9,2016-10-10 23:40:00,2016-10-10,23:40:00,1,1,0,0,0,0,0,0,0,10,10,23,40,71,2535,162,54,63,3,21
3,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",1,28,2016-10-10 23:40:00,2016-10-10,23:40:00,1,1,0,0,0,0,0,0,0,10,10,23,40,71,2535,162,54,63,3,21
2,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",0,12,2016-10-10 23:40:00,2016-10-10,23:40:00,1,1,0,0,0,0,0,0,0,10,10,23,40,71,384,42,14,18,1,6
1,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",0,4,2016-10-10 23:40:00,2016-10-10,23:40:00,1,1,0,0,0,0,0,0,0,10,10,23,40,71,2371,150,50,63,2,21
1,"[2016-10-10 23:40:00,2016-10-11 00:00:00)",1,8,2016-10-10 23:40:00,2016-10-10,23:40:00,1,1,0,0,0,0,0,0,0,10,10,23,40,71,2371,150,50,63,2,21
1,"[2016-10-11 00:00:00,2016-10-11 00:20:00)",0,12,2016-10-11 00:00:00,2016-10-11,00:00:00,2,0,1,0,0,0,0,0,0,10,11,0,0,0,2371,150,50,63,2,21
1,"[2016-10-11 00:00:00,2016-10-11 00:20:00)",1,98,2016-10-11 00:00:00,2016-10-11,00:00:00,2,0,1,0,0,0,0,0,0,10,11,0,0,0,2371,150,50,63,2,21
3,"[2016-10-11 00:00:00,2016-10-11 00:20:00)",0,18,2016-10-11 00:00:00,2016-10-11,00:00:00,2,0,1,0,0,0,0,0,0,10,11,0,0,0,2535,162,54,63,3,21
3,"[2016-10-11 00:00:00,2016-10-11 00:20:00)",1,110,2016-10-11 00:00:00,2016-10-11,00:00:00,2,0,1,0,0,0,0,0,0,10,11,0,0,0,2535,162,54,63,3,21
2,"[2016-10-11 00:00:00,2016-10-11 00:20:00)",0,4,2016-10-11 00:00:00,2016-10-11,00:00:00,2,0,1,0,0,0,0,0,0,10,11,0,0,0,384,42,14,18,1,6
2,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",0,2,2016-10-11 00:20:00,2016-10-11,00:20:00,2,0,1,0,0,0,0,0,0,10,11,0,20,1,384,42,14,18,1,6
1,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",0,14,2016-10-11 00:20:00,2016-10-11,00:20:00,2,0,1,0,0,0,0,0,0,10,11,0,20,1,2371,150,50,63,2,21
1,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",1,44,2016-10-11 00:20:00,2016-10-11,00:20:00,2,0,1,0,0,0,0,0,0,10,11,0,20,1,2371,150,50,63,2,21
3,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",0,19,2016-10-11 00:20:00,2016-10-11,00:20:00,2,0,1,0,0,0,0,0,0,10,11,0,20,1,2535,162,54,63,3,21
3,"[2016-10-11 00:20:00,2016-10-11 00:40:00)",1,83,2016-10-11 00:20:00,2016-10-11,00:20:00,2,0,1,0,0,0,0,0,0,10,11,0,20,1,2535,162,54,63,3,21
2,"[2016-10-11 00:40:00,2016-10-11 01:00:00)",0,2,2016-10-11 00:40:00,2016-10-11,00:40:00,2,0,1,0,0,0,0,0,0,10,11,0,40,2,384,42,14,18,1,6
3,"[2016-10-11 00:40:00,2016-10-11 01:00:00)",0,16,2016-10-11 00:40:00,2016-10-11,00:40:00,2,0,1,0,0,0,0,0,0,10,11,0,40,2,2535,162,54,63,3,21
3,"[2016-10-11 00:40:00,2016-10-11 01:00:00)",1,65,2016-10-11 00:40:00,2016-10-11,00:40:00,2,0,1,0,0,0,0,0,0,10,11,0,40,2,2535,162,54,63,3,21
1,"[2016-10-11 00:40:00,2016-10-11 01:00:00)",0,10,2016-10-11 00:40:00,2016-10-11,00:40:00,2,0,1,0,0,0,0,0,0,10,11,0,40,2,2371,150,50,63,2,21
1,"[2016-10-11 00:40:00,2016-10-11 01:00:00)",1,34,2016-10-11 00:40:00,2016-10-11,00:40:00,2,0,1,0,0,0,0,0,0,10,11,0,40,2,2371,150,50,63,2,21
1,"[2016-10-11 01:00:00,2016-10-11 01:20:00)",0,6,2016-10-11 01:00:00,2016-10-11,01:00:00,2,0,1,0,0,0,0,0,0,10,11,1,0,3,2371,150,50,63,2,21
1,"[2016-10-11 01:00:00,2016-10-11 01:20:00)",1,10,2016-10-11 01:00:00,2016-10-11,01:00:00,2,0,1,0,0,0,0,0,0,10,11,1,0,3,2371,150,50,63,2,21
3,"[2016-10-11 01:00:00,2016-10-11 01:20:00)",0,23,2016-10-11 01:00:00,2016-10-11,01:00:00,2,0,1,0,0,0,0,0,0,10,11,1,0,3,2535,162,54,63,3,21
3,"[2016-10-11 01:00:00,2016-10-11 01:20:00)",1,6,2016-10-11 01:00:00,2016-10-11,01:00:00,2,0,1,0,0,0,0,0,0,10,11,1,0,3,2535,162,54,63,3,21
1,"[2016-10-11 01:20:00,2016-10-11 01:40:00)",0,11,2016-10-11 01:20:00,2016-10-11,01:20:00,2,0,1,0,0,0,0,0,0,10,11,1,20,4,2371,150,50,63,2,21
1,"[2016-10-11 01:20:00,2016-10-11 01:40:00)",1,8,2016-10-11 01:20:00,2016-10-11,01:20:00,2,0,1,0,0,0,0,0,0,10,11,1,20,4,2371,150,50,63,2,21
3,"[2016-10-11 01:20:00,2016-10-11 01:40:00)",0,18,2016-10-11 01:20:00,2016-10-11,01:20:00,2,0,1,0,0,0,0,0,0,10,11,1,20,4,2535,162,54,63,3,21
3,"[2016-10-11 01:20:00,2016-10-11 01:40:00)",1,8,2016-10-11 01:20:00,2016-10-11,01:20:00,2,0,1,0,0,0,0,0,0,10,11,1,20,4,2535,162,54,63,3,21
1,"[2016-10-11 01:40:00,2016-10-11 02:00:00)",0,4,2016-10-11 01:40:00,2016-10-11,01:40:00,2,0,1,0,0,0,0,0,0,10,11,1,40,5,2371,150,50,63,2,21
1,"[2016-10-11 01:40:00,2016-10-11 02:00:00)",1,8,2016-10-11 01:40:00,2016-10-11,01:40:00,2,0,1,0,0,0,0,0,0,10,11,1,40,5,2371,150,50,63,2,21
3,"[2016-10-11 01:40:00,2016-10-11 02:00:00)",0,10,2016-10-11 01:40:00,2016-10-11,01:40:00,2,0,1,0,0,0,0,0,0,10,11,1,40,5,2535,162,54,63,3,21
3,"[2016-10-11 01:40:00,2016-10-11 02:00:00)",1,8,2016-10-11 01:40:00,2016-10-11,01:40:00,2,0,1,0,0,0,0,0,0,10,11,1,40,5,2535,162,54,63,3,21
3,"[2016-10-11 02:00:00,2016-10-11 02:20:00)",0,15,2016-10-11 02:00:00,2016-10-11,02:00:00,2,0,1,0,0,0,0,0,0,10,11,2,0,6,2535,162,54,63,3,21
3,"[2016-10-11 02:00:00,2016-10-11 02:20:00)",1,8,2016-10-11 02:00:00,2016-10-11,02:00:00,2,0,1,0,0,0,0,0,0,10,11,2,0,6,2535,162,54,63,3,21
1,"[2016-10-11 02:00:00,2016-10-11 02:20:00)",0,3,2016-10-11 02:00:00,2016-10-11,02:00:00,2,0,1,0,0,0,0,0,0,10,11,2,0,6,2371,150,50,63,2,21
1,"[2016-10-11 02:00:00,2016-10-11 02:20:00)",1,6,2016-10-11 02:00:00,2016-10-11,02:00:00,2,0,1,0,0,0,0,0,0,10,11,2,0,6,2371,150,50,63,2,21
1,"[2016-10-11 02:20:00,2016-10-11 02:40:00)",0,12,2016-10-11 02:20:00,2016-10-11,02:20:00,2,0,1,0,0,0,0,0,0,10,11,2,20,7,2371,150,50,63,2,21
1,"[2016-10-11 02:20:00,2016-10-11 02:40:00)",1,9,2016-10-11 02:20:00,2016-10-11,02:20:00,2,0,1,0,0,0,0,0,0,10,11,2,20,7,2371,150,50,63,2,21
3,"[2016-10-11 02:20:00,2016-10-11 02:40:00)",0,15,2016-10-11 02:20:00,2016-10-11,02:20:00,2,0,1,0,0,0,0,0,0,10,11,2,20,7,2535,162,54,63,3,21
3,"[2016-10-11 02:20:00,2016-10-11 02:40:00)",1,5,2016-10-11 02:20:00,2016-10-11,02:20:00,2,0,1,0,0,0,0,0,0,10,11,2,20,7,2535,162,54,63,3,21
1,"[2016-10-11 02:40:00,2016-10-11 03:00:00)",0,6,2016-10-11 02:40:00,2016-10-11,02:40:00,2,0,1,0,0,0,0,0,0,10,11,2,40,8,2371,150,50,63,2,21
1,"[2016-10-11 02:40:00,2016-10-11 03:00:00)",1,7,2016-10-11 02:40:00,2016-10-11,02:40:00,2,0,1,0,0,0,0,0,0,10,11,2,40,8,2371,150,50,63,2,21
3,"[2016-10-11 02:40:00,2016-10-11 03:00:00)",0,13,2016-10-11 02:40:00,2016-10-11,02:40:00,2,0,1,0,0,0,0,0,0,10,11,2,40,8,2535,162,54,63,3,21
3,"[2016-10-11 02:40:00,2016-10-11 03:00:00)",1,5,2016-10-11 02:40:00,2016-10-11,02:40:00,2,0,1,0,0,0,0,0,0,10,11,2,40,8,2535,162,54,63,3,21
1,"[2016-10-11 03:00:00,2016-10-11 03:20:00)",0,6,2016-10-11 03:00:00,2016-10-11,03:00:00,2,0,1,0,0,0,0,0,0,10,11,3,0,9,2371,150,50,63,2,21
1,"[2016-10-11 03:00:00,2016-10-11 03:20:00)",1,7,2016-10-11 03:00:00,2016-10-11,03:00:00,2,0,1,0,0,0,0,0,0,10,11,3,0,9,2371,150,50,63,2,21
3,"[2016-10-11 03:00:00,2016-10-11 03:20:00)",0,11,2016-10-11 03:00:00,2016-10-11,03:00:00,2,0,1,0,0,0,0,0,0,10,11,3,0,9,2535,162,54,63,3,21
3,"[2016-10-11 03:00:00,2016-10-11 03:20:00)",1,2,2016-10-11 03:00:00,2016-10-11,03:00:00,2,0,1,0,0,0,0,0,0,10,11,3,0,9,2535,162,54,63,3,21
1,"[2016-10-11 03:20:00,2016-10-11 03:40:00)",0,5,2016-10-11 03:20:00,2016-10-11,03:20:00,2,0,1,0,0,0,0,0,0,10,11,3,20,10,2371,150,50,63,2,21
1,"[2016-10-11 03:20:00,2016-10-11 03:40:00)",1,10,2016-10-11 03:20:00,2016-10-11,03:20:00,2,0,1,0,0,0,0,0,0,10,11,3,20,10,2371,150,50,63,2,21
3,"[2016-10-11 03:20:00,2016-10-11 03:40:00)",0,9,2016-10-11 03:20:00,2016-10-11,03:20:00,2,0,1,0,0,0,0,0,0,10,11,3,20,10,2535,162,54,63,3,21
3,"[2016-10-11 03:20:00,2016-10-11 03:40:00)",1,2,2016-10-11 03:20:00,2016-10-11,03:20:00,2,0,1,0,0,0,0,0,0,10,11,3,20,10,2535,162,54,63,3,21
1,"[2016-10-11 03:40:00,2016-10-11 04:00:00)",0,3,2016-10-11 03:40:00,2016-10-11,03:40:00,2,0,1,0,0,0,0,0,0,10,11,3,40,11,2371,150,50,63,2,21
1,"[2016-10-11 03:40:00,2016-10-11 04:00:00)",1,19,2016-10-11 03:40:00,2016-10-11,03:40:00,2,0,1,0,0,0,0,0,0,10,11,3,40,11,2371,150,50,63,2,21
3,"[2016-10-11 03:40:00,2016-10-11 04:00:00)",0,4,2016-10-11 03:40:00,2016-10-11,03:40:00,2,0,1,0,0,0,0,0,0,10,11,3,40,11,2535,162,54,63,3,21
3,"[2016-10-11 03:40:00,2016-10-11 04:00:00)",1,8,2016-10-11 03:40:00,2016-10-11,03:40:00,2,0,1,0,0,0,0,0,0,10,11,3,40,11,2535,162,54,63,3,21
3,"[2016-10-11 04:00:00,2016-10-11 04:20:00)",0,14,2016-10-11 04:00:00,2016-10-11,04:00:00,2,0,1,0,0,0,0,0,0,10,11,4,0,12,2535,162,54,63,3,21
3,"[2016-10-11 04:00:00,2016-10-11 04:20:00)",1,3,2016-10-11 04:00:00,2016-10-11,04:00:00,2,0,1,0,0,0,0,0,0,10,11,4,0,12,2535,162,54,63,3,21
1,"[2016-10-11 04:00:00,2016-10-11 04:20:00)",0,12,2016-10-11 04:00:00,2016-10-11,04:00:00,2,0,1,0,0,0,0,0,0,10,11,4,0,12,2371,150,50,63,2,21
1,"[2016-10-11 04:00:00,2016-10-11 04:20:00)",1,16,2016-10-11 04:00:00,2016-10-11,04:00:00,2,0,1,0,0,0,0,0,0,10,11,4,0,12,2371,150,50,63,2,21
1,"[2016-10-11 04:20:00,2016-10-11 04:40:00)",0,15,2016-10-11 04:20:00,2016-10-11,04:20:00,2,0,1,0,0,0,0,0,0,10,11,4,20,13,2371,150,50,63,2,21
1,"[2016-10-11 04:20:00,2016-10-11 04:40:00)",1,17,2016-10-11 04:20:00,2016-10-11,04:20:00,2,0,1,0,0,0,0,0,0,10,11,4,20,13,2371,150,50,63,2,21
3,"[2016-10-11 04:20:00,2016-10-11 04:40:00)",0,15,2016-10-11 04:20:00,2016-10-11,04:20:00,2,0,1,0,0,0,0,0,0,10,11,4,20,13,2535,162,54,63,3,21
3,"[2016-10-11 04:20:00,2016-10-11 04:40:00)",1,4,2016-10-11 04:20:00,2016-10-11,04:20:00,2,0,1,0,0,0,0,0,0,10,11,4,20,13,2535,162,54,63,3,21
1,"[2016-10-11 04:40:00,2016-10-11 05:00:00)",0,12,2016-10-11 04:40:00,2016-10-11,04:40:00,2,0,1,0,0,0,0,0,0,10,11,4,40,14,2371,150,50,63,2,21
1,"[2016-10-11 04:40:00,2016-10-11 05:00:00)",1,20,2016-10-11 04:40:00,2016-10-11,04:40:00,2,0,1,0,0,0,0,0,0,10,11,4,40,14,2371,150,50,63,2,21
3,"[2016-10-11 04:40:00,2016-10-11 05:00:00)",0,14,2016-10-11 04:40:00,2016-10-11,04:40:00,2,0,1,0,0,0,0,0,0,10,11,4,40,14,2535,162,54,63,3,21
3,"[2016-10-11 04:40:00,2016-10-11 05:00:00)",1,13,2016-10-11 04:40:00,2016-10-11,04:40:00,2,0,1,0,0,0,0,0,0,10,11,4,40,14,2535,162,54,63,3,21
3,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,15,2016-10-11 05:00:00,2016-10-11,05:00:00,2,0,1,0,0,0,0,0,0,10,11,5,0,15,2535,162,54,63,3,21
3,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",1,12,2016-10-11 05:00:00,2016-10-11,05:00:00,2,0,1,0,0,0,0,0,0,10,11,5,0,15,2535,162,54,63,3,21
2,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,14,2016-10-11 05:00:00,2016-10-11,05:00:00,2,0,1,0,0,0,0,0,0,10,11,5,0,15,384,42,14,18,1,6
1,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",0,6,2016-10-11 05:00:00,2016-10-11,05:00:00,2,0,1,0,0,0,0,0,0,10,11,5,0,15,2371,150,50,63,2,21
1,"[2016-10-11 05:00:00,2016-10-11 05:20:00)",1,23,2016-10-11 05:00:00,2016-10-11,05:00:00,2,0,1,0,0,0,0,0,0,10,11,5,0,15,2371,150,50,63,2,21
2,"[2016-10-11 05:20:00,2016-10-11 05:40:00)",0,9,2016-10-11 05:20:00,2016-10-11,05:20:00,2,0,1,0,0,0,0,0,0,10,11,5,20,16,384,42,14,18,1,6
1,"[2016-10-11 05:20:00,2016-10-11 05:40:00)",0,11,2016-10-11 05:20:00,2016-10-11,05:20:00,2,0,1,0,0,0,0,0,0,10,11,5,20,16,2371,150,50,63,2,21
1,"[2016-10-11 05:20:00,2016-10-11 05:40:00)",1,33,2016-10-11 05:20:00,2016-10-11,05:20:00,2,0,1,0,0,0,0,0,0,10,11,5,20,16,2371,150,50,63,2,21
3,"[2016-10-11 05:20:00,2016-10-11 05:40:00)",0,24,2016-10-11 05:20:00,2016-10-11,05:20:00,2,0,1,0,0,0,0,0,0,10,11,5,20,16,2535,162,54,63,3,21
3,"[2016-10-11 05:20:00,2016-10-11 05:40:00)",1,18,2016-10-11 05:20:00,2016-10-11,05:20:00,2,0,1,0,0,0,0,0,0,10,11,5,20,16,2535,162,54,63,3,21
1,"[2016-10-11 05:40:00,2016-10-11 06:00:00)",0,6,2016-10-11 05:40:00,2016-10-11,05:40:00,2,0,1,0,0,0,0,0,0,10,11,5,40,17,2371,150,50,63,2,21
1,"[2016-10-11 05:40:00,2016-10-11 06:00:00)",1,37,2016-10-11 05:40:00,2016-10-11,05:40:00,2,0,1,0,0,0,0,0,0,10,11,5,40,17,2371,150,50,63,2,21
2,"[2016-10-11 05:40:00,2016-10-11 06:00:00)",0,22,2016-10-11 05:40:00,2016-10-11,05:40:00,2,0,1,0,0,0,0,0,0,10,11,5,40,17,384,42,14,18,1,6
3,"[2016-10-11 05:40:00,2016-10-11 06:00:00)",0,23,2016-10-11 05:40:00,2016-10-11,05:40:00,2,0,1,0,0,0,0,0,0,10,11,5,40,17,2535,162,54,63,3,21
3,"[2016-10-11 05:40:00,2016-10-11 06:00:00)",1,16,2016-10-11 05:40:00,2016-10-11,05:40:00,2,0,1,0,0,0,0,0,0,10,11,5,40,17,2535,162,54,63,3,21
1,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",0,9,2016-10-11 06:00:00,2016-10-11,06:00:00,2,0,1,0,0,0,0,0,0,10,11,6,0,18,2371,150,50,63,2,21
1,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",1,37,2016-10-11 06:00:00,2016-10-11,06:00:00,2,0,1,0,0,0,0,0,0,10,11,6,0,18,2371,150,50,63,2,21
3,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",0,28,2016-10-11 06:00:00,2016-10-11,06:00:00,2,0,1,0,0,0,0,0,0,10,11,6,0,18,2535,162,54,63,3,21
3,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",1,17,2016-10-11 06:00:00,2016-10-11,06:00:00,2,0,1,0,0,0,0,0,0,10,11,6,0,18,2535,162,54,63,3,21
2,"[2016-10-11 06:00:00,2016-10-11 06:20:00)",0,25,2016-10-11 06:00:00,2016-10-11,06:00:00,2,0,1,0,0,0,0,0,0,10,11,6,0,18,384,42,14,18,1,6
1,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",0,26,2016-10-11 06:20:00,2016-10-11,06:20:00,2,0,1,0,0,0,0,0,0,10,11,6,20,19,2371,150,50,63,2,21
1,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",1,51,2016-10-11 06:20:00,2016-10-11,06:20:00,2,0,1,0,0,0,0,0,0,10,11,6,20,19,2371,150,50,63,2,21
2,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",0,31,2016-10-11 06:20:00,2016-10-11,06:20:00,2,0,1,0,0,0,0,0,0,10,11,6,20,19,384,42,14,18,1,6
3,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",0,44,2016-10-11 06:20:00,2016-10-11,06:20:00,2,0,1,0,0,0,0,0,0,10,11,6,20,19,2535,162,54,63,3,21
3,"[2016-10-11 06:20:00,2016-10-11 06:40:00)",1,39,2016-10-11 06:20:00,2016-10-11,06:20:00,2,0,1,0,0,0,0,0,0,10,11,6,20,19,2535,162,54,63,3,21
3,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",0,92,2016-10-11 06:40:00,2016-10-11,06:40:00,2,0,1,0,0,0,0,0,0,10,11,6,40,20,2535,162,54,63,3,21
3,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",1,53,2016-10-11 06:40:00,2016-10-11,06:40:00,2,0,1,0,0,0,0,0,0,10,11,6,40,20,2535,162,54,63,3,21
2,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",0,52,2016-10-11 06:40:00,2016-10-11,06:40:00,2,0,1,0,0,0,0,0,0,10,11,6,40,20,384,42,14,18,1,6
1,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",0,18,2016-10-11 06:40:00,2016-10-11,06:40:00,2,0,1,0,0,0,0,0,0,10,11,6,40,20,2371,150,50,63,2,21
1,"[2016-10-11 06:40:00,2016-10-11 07:00:00)",1,56,2016-10-11 06:40:00,2016-10-11,06:40:00,2,0,1,0,0,0,0,0,0,10,11,6,40,20,2371,150,50,63,2,21
2,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",0,94,2016-10-11 07:00:00,2016-10-11,07:00:00,2,0,1,0,0,0,0,0,0,10,11,7,0,21,384,42,14,18,1,6
1,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",0,30,2016-10-11 07:00:00,2016-10-11,07:00:00,2,0,1,0,0,0,0,0,0,10,11,7,0,21,2371,150,50,63,2,21
1,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",1,72,2016-10-11 07:00:00,2016-10-11,07:00:00,2,0,1,0,0,0,0,0,0,10,11,7,0,21,2371,150,50,63,2,21
3,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",0,101,2016-10-11 07:00:00,2016-10-11,07:00:00,2,0,1,0,0,0,0,0,0,10,11,7,0,21,2535,162,54,63,3,21
3,"[2016-10-11 07:00:00,2016-10-11 07:20:00)",1,54,2016-10-11 07:00:00,2016-10-11,07:00:00,2,0,1,0,0,0,0,0,0,10,11,7,0,21,2535,162,54,63,3,21
3,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",0,126,2016-10-11 07:20:00,2016-10-11,07:20:00,2,0,1,0,0,0,0,0,0,10,11,7,20,22,2535,162,54,63,3,21
3,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",1,79,2016-10-11 07:20:00,2016-10-11,07:20:00,2,0,1,0,0,0,0,0,0,10,11,7,20,22,2535,162,54,63,3,21
1,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",0,40,2016-10-11 07:20:00,2016-10-11,07:20:00,2,0,1,0,0,0,0,0,0,10,11,7,20,22,2371,150,50,63,2,21
1,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",1,94,2016-10-11 07:20:00,2016-10-11,07:20:00,2,0,1,0,0,0,0,0,0,10,11,7,20,22,2371,150,50,63,2,21
2,"[2016-10-11 07:20:00,2016-10-11 07:40:00)",0,109,2016-10-11 07:20:00,2016-10-11,07:20:00,2,0,1,0,0,0,0,0,0,10,11,7,20,22,384,42,14,18,1,6
3,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",0,147,2016-10-11 07:40:00,2016-10-11,07:40:00,2,0,1,0,0,0,0,0,0,10,11,7,40,23,2535,162,54,63,3,21
3,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",1,84,2016-10-11 07:40:00,2016-10-11,07:40:00,2,0,1,0,0,0,0,0,0,10,11,7,40,23,2535,162,54,63,3,21
1,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",0,52,2016-10-11 07:40:00,2016-10-11,07:40:00,2,0,1,0,0,0,0,0,0,10,11,7,40,23,2371,150,50,63,2,21
1,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",1,93,2016-10-11 07:40:00,2016-10-11,07:40:00,2,0,1,0,0,0,0,0,0,10,11,7,40,23,2371,150,50,63,2,21
2,"[2016-10-11 07:40:00,2016-10-11 08:00:00)",0,103,2016-10-11 07:40:00,2016-10-11,07:40:00,2,0,1,0,0,0,0,0,0,10,11,7,40,23,384,42,14,18,1,6
