tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,max,mean,mean_1h,mean_20,mean_40,median,min,range,satrt_time,std,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2.0,"[2016-09-27 17:40:00,2016-09-27 18:00:00)",0.0,59.0,2016-09-27 17:40:00,2016-09-27,17:40:00,2,0,1,0,0,0,0,0,0,9,27,17,40,53,384,42,14,18,1,6,84.0,65.83333333333333,74.33333333333333,71.0,77.5,67.0,51.0,33.0,2016-09-27 17:40:00,11.822295321411431,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
2.0,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0.0,43.0,2016-09-27 18:00:00,2016-09-27,18:00:00,2,0,1,0,0,0,0,0,0,9,27,18,0,54,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 18:00:00,24.96931450133677,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
1.0,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0.0,30.0,2016-09-27 18:00:00,2016-09-27,18:00:00,2,0,1,0,0,0,0,0,0,9,27,18,0,54,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 18:00:00,11.43241006962224,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
1.0,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",1.0,76.0,2016-09-27 18:00:00,2016-09-27,18:00:00,2,0,1,0,0,0,0,0,0,9,27,18,0,54,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 18:00:00,22.04918743778705,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
3.0,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0.0,92.0,2016-09-27 18:00:00,2016-09-27,18:00:00,2,0,1,0,0,0,0,0,0,9,27,18,0,54,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 18:00:00,26.2100489634542,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
3.0,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",1.0,83.0,2016-09-27 18:00:00,2016-09-27,18:00:00,2,0,1,0,0,0,0,0,0,9,27,18,0,54,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 18:00:00,7.339391437078872,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
1.0,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0.0,18.0,2016-09-27 18:20:00,2016-09-27,18:20:00,2,0,1,0,0,0,0,0,0,9,27,18,20,55,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 18:20:00,11.43241006962224,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
1.0,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",1.0,85.0,2016-09-27 18:20:00,2016-09-27,18:20:00,2,0,1,0,0,0,0,0,0,9,27,18,20,55,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 18:20:00,22.04918743778705,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
3.0,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0.0,72.0,2016-09-27 18:20:00,2016-09-27,18:20:00,2,0,1,0,0,0,0,0,0,9,27,18,20,55,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 18:20:00,26.2100489634542,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
3.0,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",1.0,81.0,2016-09-27 18:20:00,2016-09-27,18:20:00,2,0,1,0,0,0,0,0,0,9,27,18,20,55,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 18:20:00,7.339391437078872,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
2.0,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0.0,64.0,2016-09-27 18:20:00,2016-09-27,18:20:00,2,0,1,0,0,0,0,0,0,9,27,18,20,55,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 18:20:00,24.96931450133677,1004.2,1009.1,56.0,1.7,26.2,95.0,0.0
1.0,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0.0,12.0,2016-09-27 18:40:00,2016-09-27,18:40:00,2,0,1,0,0,0,0,0,0,9,27,18,40,56,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 18:40:00,11.43241006962224,1004.1560000000001,1009.056,44.235,1.493,26.095,96.581,0.0
1.0,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",1.0,64.0,2016-09-27 18:40:00,2016-09-27,18:40:00,2,0,1,0,0,0,0,0,0,9,27,18,40,56,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 18:40:00,22.04918743778705,1004.1560000000001,1009.056,44.235,1.493,26.095,96.581,0.0
2.0,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0.0,60.0,2016-09-27 18:40:00,2016-09-27,18:40:00,2,0,1,0,0,0,0,0,0,9,27,18,40,56,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 18:40:00,24.96931450133677,1004.1560000000001,1009.056,44.235,1.493,26.095,96.581,0.0
3.0,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0.0,74.0,2016-09-27 18:40:00,2016-09-27,18:40:00,2,0,1,0,0,0,0,0,0,9,27,18,40,56,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 18:40:00,26.2100489634542,1004.1560000000001,1009.056,44.235,1.493,26.095,96.581,0.0
3.0,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",1.0,83.0,2016-09-27 18:40:00,2016-09-27,18:40:00,2,0,1,0,0,0,0,0,0,9,27,18,40,56,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 18:40:00,7.339391437078872,1004.1560000000001,1009.056,44.235,1.493,26.095,96.581,0.0
1.0,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0.0,40.0,2016-09-27 19:00:00,2016-09-27,19:00:00,2,0,1,0,0,0,0,0,0,9,27,19,0,57,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 19:00:00,11.43241006962224,1004.1039999999999,1009.0039999999999,32.32,1.359,26.025,97.88799999999999,0.0
1.0,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",1.0,45.0,2016-09-27 19:00:00,2016-09-27,19:00:00,2,0,1,0,0,0,0,0,0,9,27,19,0,57,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 19:00:00,22.04918743778705,1004.1039999999999,1009.0039999999999,32.32,1.359,26.025,97.88799999999999,0.0
3.0,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0.0,51.0,2016-09-27 19:00:00,2016-09-27,19:00:00,2,0,1,0,0,0,0,0,0,9,27,19,0,57,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 19:00:00,26.2100489634542,1004.1039999999999,1009.0039999999999,32.32,1.359,26.025,97.88799999999999,0.0
3.0,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",1.0,53.0,2016-09-27 19:00:00,2016-09-27,19:00:00,2,0,1,0,0,0,0,0,0,9,27,19,0,57,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 19:00:00,7.339391437078872,1004.1039999999999,1009.0039999999999,32.32,1.359,26.025,97.88799999999999,0.0
2.0,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0.0,24.0,2016-09-27 19:00:00,2016-09-27,19:00:00,2,0,1,0,0,0,0,0,0,9,27,19,0,57,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 19:00:00,24.96931450133677,1004.1039999999999,1009.0039999999999,32.32,1.359,26.025,97.88799999999999,0.0
2.0,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0.0,29.0,2016-09-27 19:20:00,2016-09-27,19:20:00,2,0,1,0,0,0,0,0,0,9,27,19,20,58,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 19:20:00,24.96931450133677,1004.0219999999999,1008.922,21.842,1.334,25.997,98.727,0.0
1.0,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0.0,37.0,2016-09-27 19:20:00,2016-09-27,19:20:00,2,0,1,0,0,0,0,0,0,9,27,19,20,58,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 19:20:00,11.43241006962224,1004.0219999999999,1008.922,21.842,1.334,25.997,98.727,0.0
1.0,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",1.0,50.0,2016-09-27 19:20:00,2016-09-27,19:20:00,2,0,1,0,0,0,0,0,0,9,27,19,20,58,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 19:20:00,22.04918743778705,1004.0219999999999,1008.922,21.842,1.334,25.997,98.727,0.0
3.0,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0.0,65.0,2016-09-27 19:20:00,2016-09-27,19:20:00,2,0,1,0,0,0,0,0,0,9,27,19,20,58,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 19:20:00,26.2100489634542,1004.0219999999999,1008.922,21.842,1.334,25.997,98.727,0.0
3.0,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",1.0,56.0,2016-09-27 19:20:00,2016-09-27,19:20:00,2,0,1,0,0,0,0,0,0,9,27,19,20,58,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 19:20:00,7.339391437078872,1004.0219999999999,1008.922,21.842,1.334,25.997,98.727,0.0
2.0,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0.0,8.0,2016-09-27 19:40:00,2016-09-27,19:40:00,2,0,1,0,0,0,0,0,0,9,27,19,40,59,384,42,14,18,1,6,93.0,65.66666666666667,57.66666666666666,59.0,40.0,69.0,21.0,72.0,2016-09-27 19:40:00,24.96931450133677,1003.887,1008.7869999999999,14.56,1.453,26.019000000000002,98.90100000000001,0.0
1.0,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0.0,55.0,2016-09-27 19:40:00,2016-09-27,19:40:00,2,0,1,0,0,0,0,0,0,9,27,19,40,59,2371,150,50,63,2,21,77.0,55.5,58.0,45.0,61.0,52.5,45.0,32.0,2016-09-27 19:40:00,11.43241006962224,1003.887,1008.7869999999999,14.56,1.453,26.019000000000002,98.90100000000001,0.0
1.0,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",1.0,31.0,2016-09-27 19:40:00,2016-09-27,19:40:00,2,0,1,0,0,0,0,0,0,9,27,19,40,59,2371,150,50,63,2,21,142.0,106.83333333333331,115.33333333333331,110.0,126.0,103.5,79.0,63.0,2016-09-27 19:40:00,22.04918743778705,1003.887,1008.7869999999999,14.56,1.453,26.019000000000002,98.90100000000001,0.0
3.0,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0.0,64.0,2016-09-27 19:40:00,2016-09-27,19:40:00,2,0,1,0,0,0,0,0,0,9,27,19,40,59,2535,162,54,63,3,21,153.0,122.16666666666669,127.33333333333331,104.0,122.0,126.5,83.0,70.0,2016-09-27 19:40:00,26.2100489634542,1003.887,1008.7869999999999,14.56,1.453,26.019000000000002,98.90100000000001,0.0
3.0,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",1.0,48.0,2016-09-27 19:40:00,2016-09-27,19:40:00,2,0,1,0,0,0,0,0,0,9,27,19,40,59,2535,162,54,63,3,21,91.0,79.66666666666667,77.0,82.0,77.5,79.0,72.0,19.0,2016-09-27 19:40:00,7.339391437078872,1003.887,1008.7869999999999,14.56,1.453,26.019000000000002,98.90100000000001,0.0
2.0,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",0.0,12.0,2016-09-27 20:00:00,2016-09-27,20:00:00,2,0,1,0,0,0,0,0,0,9,27,20,0,60,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 20:00:00,21.734764779035448,1003.679,1008.579,12.235999999999999,1.745,26.094,98.23700000000001,0.0
3.0,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",0.0,56.0,2016-09-27 20:00:00,2016-09-27,20:00:00,2,0,1,0,0,0,0,0,0,9,27,20,0,60,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 20:00:00,13.603921003397026,1003.679,1008.579,12.235999999999999,1.745,26.094,98.23700000000001,0.0
3.0,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",1.0,62.0,2016-09-27 20:00:00,2016-09-27,20:00:00,2,0,1,0,0,0,0,0,0,9,27,20,0,60,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 20:00:00,16.645319662495726,1003.679,1008.579,12.235999999999999,1.745,26.094,98.23700000000001,0.0
1.0,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",0.0,47.0,2016-09-27 20:00:00,2016-09-27,20:00:00,2,0,1,0,0,0,0,0,0,9,27,20,0,60,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 20:00:00,15.607690412101336,1003.679,1008.579,12.235999999999999,1.745,26.094,98.23700000000001,0.0
1.0,"[2016-09-27 20:00:00,2016-09-27 20:20:00)",1.0,45.0,2016-09-27 20:00:00,2016-09-27,20:00:00,2,0,1,0,0,0,0,0,0,9,27,20,0,60,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 20:00:00,20.245987256738054,1003.679,1008.579,12.235999999999999,1.745,26.094,98.23700000000001,0.0
1.0,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",0.0,51.0,2016-09-27 20:20:00,2016-09-27,20:20:00,2,0,1,0,0,0,0,0,0,9,27,20,20,61,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 20:20:00,15.607690412101336,1003.383,1008.283,16.393,2.228,26.223000000000003,96.61399999999999,0.0
1.0,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",1.0,36.0,2016-09-27 20:20:00,2016-09-27,20:20:00,2,0,1,0,0,0,0,0,0,9,27,20,20,61,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 20:20:00,20.245987256738054,1003.383,1008.283,16.393,2.228,26.223000000000003,96.61399999999999,0.0
2.0,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",0.0,6.0,2016-09-27 20:20:00,2016-09-27,20:20:00,2,0,1,0,0,0,0,0,0,9,27,20,20,61,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 20:20:00,21.734764779035448,1003.383,1008.283,16.393,2.228,26.223000000000003,96.61399999999999,0.0
3.0,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",0.0,51.0,2016-09-27 20:20:00,2016-09-27,20:20:00,2,0,1,0,0,0,0,0,0,9,27,20,20,61,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 20:20:00,13.603921003397026,1003.383,1008.283,16.393,2.228,26.223000000000003,96.61399999999999,0.0
3.0,"[2016-09-27 20:20:00,2016-09-27 20:40:00)",1.0,34.0,2016-09-27 20:20:00,2016-09-27,20:20:00,2,0,1,0,0,0,0,0,0,9,27,20,20,61,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 20:20:00,16.645319662495726,1003.383,1008.283,16.393,2.228,26.223000000000003,96.61399999999999,0.0
2.0,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",0.0,14.0,2016-09-27 20:40:00,2016-09-27,20:40:00,2,0,1,0,0,0,0,0,0,9,27,20,40,62,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 20:40:00,21.734764779035448,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",0.0,44.0,2016-09-27 20:40:00,2016-09-27,20:40:00,2,0,1,0,0,0,0,0,0,9,27,20,40,62,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 20:40:00,15.607690412101336,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",1.0,45.0,2016-09-27 20:40:00,2016-09-27,20:40:00,2,0,1,0,0,0,0,0,0,9,27,20,40,62,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 20:40:00,20.245987256738054,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",0.0,29.0,2016-09-27 20:40:00,2016-09-27,20:40:00,2,0,1,0,0,0,0,0,0,9,27,20,40,62,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 20:40:00,13.603921003397026,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 20:40:00,2016-09-27 21:00:00)",1.0,38.0,2016-09-27 20:40:00,2016-09-27,20:40:00,2,0,1,0,0,0,0,0,0,9,27,20,40,62,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 20:40:00,16.645319662495726,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",0.0,34.0,2016-09-27 21:00:00,2016-09-27,21:00:00,2,0,1,0,0,0,0,0,0,9,27,21,0,63,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 21:00:00,15.607690412101336,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",1.0,22.0,2016-09-27 21:00:00,2016-09-27,21:00:00,2,0,1,0,0,0,0,0,0,9,27,21,0,63,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 21:00:00,20.245987256738054,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",0.0,36.0,2016-09-27 21:00:00,2016-09-27,21:00:00,2,0,1,0,0,0,0,0,0,9,27,21,0,63,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 21:00:00,13.603921003397026,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",1.0,39.0,2016-09-27 21:00:00,2016-09-27,21:00:00,2,0,1,0,0,0,0,0,0,9,27,21,0,63,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 21:00:00,16.645319662495726,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
2.0,"[2016-09-27 21:00:00,2016-09-27 21:20:00)",0.0,12.0,2016-09-27 21:00:00,2016-09-27,21:00:00,2,0,1,0,0,0,0,0,0,9,27,21,0,63,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 21:00:00,21.734764779035448,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
2.0,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",0.0,7.0,2016-09-27 21:20:00,2016-09-27,21:20:00,2,0,1,0,0,0,0,0,0,9,27,21,20,64,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 21:20:00,21.734764779035448,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",0.0,41.0,2016-09-27 21:20:00,2016-09-27,21:20:00,2,0,1,0,0,0,0,0,0,9,27,21,20,64,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 21:20:00,13.603921003397026,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
3.0,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",1.0,23.0,2016-09-27 21:20:00,2016-09-27,21:20:00,2,0,1,0,0,0,0,0,0,9,27,21,20,64,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 21:20:00,16.645319662495726,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",0.0,39.0,2016-09-27 21:20:00,2016-09-27,21:20:00,2,0,1,0,0,0,0,0,0,9,27,21,20,64,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 21:20:00,15.607690412101336,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
1.0,"[2016-09-27 21:20:00,2016-09-27 21:40:00)",1.0,34.0,2016-09-27 21:20:00,2016-09-27,21:20:00,2,0,1,0,0,0,0,0,0,9,27,21,20,64,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 21:20:00,20.245987256738054,1003.0,1007.9,28.0,2.9,26.4,94.0,0.0
2.0,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",0.0,11.0,2016-09-27 21:40:00,2016-09-27,21:40:00,2,0,1,0,0,0,0,0,0,9,27,21,40,65,384,42,14,18,1,6,64.0,38.0,20.33333333333333,8.0,18.5,36.0,8.0,56.0,2016-09-27 21:40:00,21.734764779035448,1002.548,1007.448,47.068000000000005,3.7319999999999998,26.613000000000003,90.501,0.0
1.0,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",0.0,26.0,2016-09-27 21:40:00,2016-09-27,21:40:00,2,0,1,0,0,0,0,0,0,9,27,21,40,65,2371,150,50,63,2,21,55.0,32.0,44.0,55.0,46.0,33.5,12.0,43.0,2016-09-27 21:40:00,15.607690412101336,1002.548,1007.448,47.068000000000005,3.7319999999999998,26.613000000000003,90.501,0.0
1.0,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",1.0,29.0,2016-09-27 21:40:00,2016-09-27,21:40:00,2,0,1,0,0,0,0,0,0,9,27,21,40,65,2371,150,50,63,2,21,85.0,58.5,42.0,31.0,40.5,57.0,31.0,54.0,2016-09-27 21:40:00,20.245987256738054,1002.548,1007.448,47.068000000000005,3.7319999999999998,26.613000000000003,90.501,0.0
3.0,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",0.0,32.0,2016-09-27 21:40:00,2016-09-27,21:40:00,2,0,1,0,0,0,0,0,0,9,27,21,40,65,2535,162,54,63,3,21,92.0,69.66666666666667,60.0,64.0,64.5,68.5,51.0,41.0,2016-09-27 21:40:00,13.603921003397026,1002.548,1007.448,47.068000000000005,3.7319999999999998,26.613000000000003,90.501,0.0
3.0,"[2016-09-27 21:40:00,2016-09-27 22:00:00)",1.0,45.0,2016-09-27 21:40:00,2016-09-27,21:40:00,2,0,1,0,0,0,0,0,0,9,27,21,40,65,2535,162,54,63,3,21,83.0,67.33333333333333,52.33333333333334,48.0,52.0,68.5,48.0,35.0,2016-09-27 21:40:00,16.645319662495726,1002.548,1007.448,47.068000000000005,3.7319999999999998,26.613000000000003,90.501,0.0
2.0,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",0.0,4.0,2016-09-27 22:00:00,2016-09-27,22:00:00,2,0,1,0,0,0,0,0,0,9,27,22,0,66,384,42,14,18,1,6,14.0,10.333333333333334,10.0,11.0,9.0,11.5,6.0,8.0,2016-09-27 22:00:00,3.141125063837266,1002.077,1006.977,72.143,4.654,26.844,86.419,0.0
1.0,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",0.0,26.0,2016-09-27 22:00:00,2016-09-27,22:00:00,2,0,1,0,0,0,0,0,0,9,27,22,0,66,2371,150,50,63,2,21,51.0,40.16666666666666,33.0,26.0,32.5,41.5,26.0,25.0,2016-09-27 22:00:00,9.152413160837238,1002.077,1006.977,72.143,4.654,26.844,86.419,0.0
1.0,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",1.0,19.0,2016-09-27 22:00:00,2016-09-27,22:00:00,2,0,1,0,0,0,0,0,0,9,27,22,0,66,2371,150,50,63,2,21,45.0,35.166666666666664,28.33333333333333,29.0,31.5,35.0,22.0,23.0,2016-09-27 22:00:00,9.020347369512256,1002.077,1006.977,72.143,4.654,26.844,86.419,0.0
3.0,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",0.0,32.0,2016-09-27 22:00:00,2016-09-27,22:00:00,2,0,1,0,0,0,0,0,0,9,27,22,0,66,2535,162,54,63,3,21,56.0,40.833333333333336,36.333333333333336,32.0,36.5,38.5,29.0,27.0,2016-09-27 22:00:00,10.722251007445527,1002.077,1006.977,72.143,4.654,26.844,86.419,0.0
3.0,"[2016-09-27 22:00:00,2016-09-27 22:20:00)",1.0,20.0,2016-09-27 22:00:00,2016-09-27,22:00:00,2,0,1,0,0,0,0,0,0,9,27,22,0,66,2535,162,54,63,3,21,62.0,40.16666666666666,35.666666666666664,45.0,34.0,38.5,23.0,39.0,2016-09-27 22:00:00,12.952477240538453,1002.077,1006.977,72.143,4.654,26.844,86.419,0.0
2.0,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",0.0,6.0,2016-09-27 22:20:00,2016-09-27,22:20:00,2,0,1,0,0,0,0,0,0,9,27,22,20,67,384,42,14,18,1,6,14.0,10.333333333333334,10.0,11.0,9.0,11.5,6.0,8.0,2016-09-27 22:20:00,3.141125063837266,1001.673,1006.573,99.696,5.542999999999999,27.064,82.314,0.0
3.0,"[2016-09-27 22:20:00,2016-09-27 22:40:00)",0.0,21.0,2016-09-27 22:20:00,2016-09-27,22:20:00,2,0,1,0,0,0,0,0,0,9,27,22,20,67,2535,162,54,63,3,21,56.0,40.833333333333336,36.333333333333336,32.0,36.5,38.5,29.0,27.0,2016-09-27 22:20:00,10.722251007445527,1001.673,1006.573,99.696,5.542999999999999,27.064,82.314,0.0
