tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label
2.0,"[2016-10-09 22:00:00,2016-10-09 22:20:00)",0.0,14.0,2016-10-09 22:00:00,2016-10-09,22:00:00,7,0,0,0,0,0,0,1,1,10,9,22,0,66
3.0,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",0.0,16.0,2016-10-09 22:20:00,2016-10-09,22:20:00,7,0,0,0,0,0,0,1,1,10,9,22,20,67
3.0,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",1.0,20.0,2016-10-09 22:20:00,2016-10-09,22:20:00,7,0,0,0,0,0,0,1,1,10,9,22,20,67
2.0,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",0.0,22.0,2016-10-09 22:20:00,2016-10-09,22:20:00,7,0,0,0,0,0,0,1,1,10,9,22,20,67
1.0,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",0.0,6.0,2016-10-09 22:20:00,2016-10-09,22:20:00,7,0,0,0,0,0,0,1,1,10,9,22,20,67
1.0,"[2016-10-09 22:20:00,2016-10-09 22:40:00)",1.0,27.0,2016-10-09 22:20:00,2016-10-09,22:20:00,7,0,0,0,0,0,0,1,1,10,9,22,20,67
2.0,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",0.0,12.0,2016-10-09 22:40:00,2016-10-09,22:40:00,7,0,0,0,0,0,0,1,1,10,9,22,40,68
3.0,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",0.0,20.0,2016-10-09 22:40:00,2016-10-09,22:40:00,7,0,0,0,0,0,0,1,1,10,9,22,40,68
3.0,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",1.0,13.0,2016-10-09 22:40:00,2016-10-09,22:40:00,7,0,0,0,0,0,0,1,1,10,9,22,40,68
1.0,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",0.0,10.0,2016-10-09 22:40:00,2016-10-09,22:40:00,7,0,0,0,0,0,0,1,1,10,9,22,40,68
1.0,"[2016-10-09 22:40:00,2016-10-09 23:00:00)",1.0,17.0,2016-10-09 22:40:00,2016-10-09,22:40:00,7,0,0,0,0,0,0,1,1,10,9,22,40,68
1.0,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",1.0,8.0,2016-10-09 23:00:00,2016-10-09,23:00:00,7,0,0,0,0,0,0,1,1,10,9,23,0,69
3.0,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",0.0,5.0,2016-10-09 23:00:00,2016-10-09,23:00:00,7,0,0,0,0,0,0,1,1,10,9,23,0,69
3.0,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",1.0,18.0,2016-10-09 23:00:00,2016-10-09,23:00:00,7,0,0,0,0,0,0,1,1,10,9,23,0,69
2.0,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",0.0,14.0,2016-10-09 23:00:00,2016-10-09,23:00:00,7,0,0,0,0,0,0,1,1,10,9,23,0,69
1.0,"[2016-10-09 23:00:00,2016-10-09 23:20:00)",0.0,0.0,2016-10-09 23:00:00,2016-10-09,23:00:00,7,0,0,0,0,0,0,1,1,10,9,23,0,69
3.0,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",0.0,5.0,2016-10-09 23:20:00,2016-10-09,23:20:00,7,0,0,0,0,0,0,1,1,10,9,23,20,70
3.0,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",1.0,8.0,2016-10-09 23:20:00,2016-10-09,23:20:00,7,0,0,0,0,0,0,1,1,10,9,23,20,70
2.0,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",0.0,6.0,2016-10-09 23:20:00,2016-10-09,23:20:00,7,0,0,0,0,0,0,1,1,10,9,23,20,70
1.0,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",0.0,3.0,2016-10-09 23:20:00,2016-10-09,23:20:00,7,0,0,0,0,0,0,1,1,10,9,23,20,70
1.0,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",1.0,11.0,2016-10-09 23:20:00,2016-10-09,23:20:00,7,0,0,0,0,0,0,1,1,10,9,23,20,70
3.0,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",0.0,11.0,2016-10-09 23:40:00,2016-10-09,23:40:00,7,0,0,0,0,0,0,1,1,10,9,23,40,71
3.0,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",1.0,16.0,2016-10-09 23:40:00,2016-10-09,23:40:00,7,0,0,0,0,0,0,1,1,10,9,23,40,71
2.0,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",0.0,7.0,2016-10-09 23:40:00,2016-10-09,23:40:00,7,0,0,0,0,0,0,1,1,10,9,23,40,71
1.0,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",0.0,6.0,2016-10-09 23:40:00,2016-10-09,23:40:00,7,0,0,0,0,0,0,1,1,10,9,23,40,71
1.0,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",1.0,13.0,2016-10-09 23:40:00,2016-10-09,23:40:00,7,0,0,0,0,0,0,1,1,10,9,23,40,71
2.0,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",0.0,2.0,2016-10-10 00:00:00,2016-10-10,00:00:00,1,1,0,0,0,0,0,0,0,10,10,0,0,0
3.0,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",0.0,22.0,2016-10-10 00:00:00,2016-10-10,00:00:00,1,1,0,0,0,0,0,0,0,10,10,0,0,0
3.0,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",1.0,126.0,2016-10-10 00:00:00,2016-10-10,00:00:00,1,1,0,0,0,0,0,0,0,10,10,0,0,0
1.0,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",0.0,13.0,2016-10-10 00:00:00,2016-10-10,00:00:00,1,1,0,0,0,0,0,0,0,10,10,0,0,0
1.0,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",1.0,89.0,2016-10-10 00:00:00,2016-10-10,00:00:00,1,1,0,0,0,0,0,0,0,10,10,0,0,0
2.0,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",0.0,2.0,2016-10-10 00:20:00,2016-10-10,00:20:00,1,1,0,0,0,0,0,0,0,10,10,0,20,1
1.0,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",0.0,16.0,2016-10-10 00:20:00,2016-10-10,00:20:00,1,1,0,0,0,0,0,0,0,10,10,0,20,1
1.0,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",1.0,64.0,2016-10-10 00:20:00,2016-10-10,00:20:00,1,1,0,0,0,0,0,0,0,10,10,0,20,1
3.0,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",0.0,21.0,2016-10-10 00:20:00,2016-10-10,00:20:00,1,1,0,0,0,0,0,0,0,10,10,0,20,1
3.0,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",1.0,80.0,2016-10-10 00:20:00,2016-10-10,00:20:00,1,1,0,0,0,0,0,0,0,10,10,0,20,1
3.0,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",0.0,11.0,2016-10-10 00:40:00,2016-10-10,00:40:00,1,1,0,0,0,0,0,0,0,10,10,0,40,2
3.0,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",1.0,62.0,2016-10-10 00:40:00,2016-10-10,00:40:00,1,1,0,0,0,0,0,0,0,10,10,0,40,2
1.0,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",0.0,11.0,2016-10-10 00:40:00,2016-10-10,00:40:00,1,1,0,0,0,0,0,0,0,10,10,0,40,2
1.0,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",1.0,38.0,2016-10-10 00:40:00,2016-10-10,00:40:00,1,1,0,0,0,0,0,0,0,10,10,0,40,2
2.0,"[2016-10-10 00:40:00,2016-10-10 01:00:00)",0.0,0.0,2016-10-10 00:40:00,2016-10-10,00:40:00,1,1,0,0,0,0,0,0,0,10,10,0,40,2
1.0,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",0.0,7.0,2016-10-10 01:00:00,2016-10-10,01:00:00,1,1,0,0,0,0,0,0,0,10,10,1,0,3
1.0,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",1.0,3.0,2016-10-10 01:00:00,2016-10-10,01:00:00,1,1,0,0,0,0,0,0,0,10,10,1,0,3
3.0,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",0.0,19.0,2016-10-10 01:00:00,2016-10-10,01:00:00,1,1,0,0,0,0,0,0,0,10,10,1,0,3
3.0,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",1.0,8.0,2016-10-10 01:00:00,2016-10-10,01:00:00,1,1,0,0,0,0,0,0,0,10,10,1,0,3
2.0,"[2016-10-10 01:00:00,2016-10-10 01:20:00)",0.0,0.0,2016-10-10 01:00:00,2016-10-10,01:00:00,1,1,0,0,0,0,0,0,0,10,10,1,0,3
1.0,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",0.0,4.0,2016-10-10 01:20:00,2016-10-10,01:20:00,1,1,0,0,0,0,0,0,0,10,10,1,20,4
1.0,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",1.0,5.0,2016-10-10 01:20:00,2016-10-10,01:20:00,1,1,0,0,0,0,0,0,0,10,10,1,20,4
3.0,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",0.0,23.0,2016-10-10 01:20:00,2016-10-10,01:20:00,1,1,0,0,0,0,0,0,0,10,10,1,20,4
3.0,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",1.0,4.0,2016-10-10 01:20:00,2016-10-10,01:20:00,1,1,0,0,0,0,0,0,0,10,10,1,20,4
2.0,"[2016-10-10 01:20:00,2016-10-10 01:40:00)",0.0,0.0,2016-10-10 01:20:00,2016-10-10,01:20:00,1,1,0,0,0,0,0,0,0,10,10,1,20,4
2.0,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0.0,1.0,2016-10-10 01:40:00,2016-10-10,01:40:00,1,1,0,0,0,0,0,0,0,10,10,1,40,5
1.0,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0.0,7.0,2016-10-10 01:40:00,2016-10-10,01:40:00,1,1,0,0,0,0,0,0,0,10,10,1,40,5
1.0,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",1.0,5.0,2016-10-10 01:40:00,2016-10-10,01:40:00,1,1,0,0,0,0,0,0,0,10,10,1,40,5
3.0,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",0.0,16.0,2016-10-10 01:40:00,2016-10-10,01:40:00,1,1,0,0,0,0,0,0,0,10,10,1,40,5
3.0,"[2016-10-10 01:40:00,2016-10-10 02:00:00)",1.0,3.0,2016-10-10 01:40:00,2016-10-10,01:40:00,1,1,0,0,0,0,0,0,0,10,10,1,40,5
1.0,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",0.0,6.0,2016-10-10 02:00:00,2016-10-10,02:00:00,1,1,0,0,0,0,0,0,0,10,10,2,0,6
1.0,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",1.0,6.0,2016-10-10 02:00:00,2016-10-10,02:00:00,1,1,0,0,0,0,0,0,0,10,10,2,0,6
3.0,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",0.0,11.0,2016-10-10 02:00:00,2016-10-10,02:00:00,1,1,0,0,0,0,0,0,0,10,10,2,0,6
3.0,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",1.0,2.0,2016-10-10 02:00:00,2016-10-10,02:00:00,1,1,0,0,0,0,0,0,0,10,10,2,0,6
2.0,"[2016-10-10 02:00:00,2016-10-10 02:20:00)",0.0,0.0,2016-10-10 02:00:00,2016-10-10,02:00:00,1,1,0,0,0,0,0,0,0,10,10,2,0,6
1.0,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",0.0,9.0,2016-10-10 02:20:00,2016-10-10,02:20:00,1,1,0,0,0,0,0,0,0,10,10,2,20,7
1.0,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",1.0,7.0,2016-10-10 02:20:00,2016-10-10,02:20:00,1,1,0,0,0,0,0,0,0,10,10,2,20,7
3.0,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",0.0,11.0,2016-10-10 02:20:00,2016-10-10,02:20:00,1,1,0,0,0,0,0,0,0,10,10,2,20,7
3.0,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",1.0,3.0,2016-10-10 02:20:00,2016-10-10,02:20:00,1,1,0,0,0,0,0,0,0,10,10,2,20,7
2.0,"[2016-10-10 02:20:00,2016-10-10 02:40:00)",0.0,0.0,2016-10-10 02:20:00,2016-10-10,02:20:00,1,1,0,0,0,0,0,0,0,10,10,2,20,7
3.0,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",0.0,12.0,2016-10-10 02:40:00,2016-10-10,02:40:00,1,1,0,0,0,0,0,0,0,10,10,2,40,8
3.0,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",1.0,6.0,2016-10-10 02:40:00,2016-10-10,02:40:00,1,1,0,0,0,0,0,0,0,10,10,2,40,8
1.0,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",0.0,12.0,2016-10-10 02:40:00,2016-10-10,02:40:00,1,1,0,0,0,0,0,0,0,10,10,2,40,8
1.0,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",1.0,4.0,2016-10-10 02:40:00,2016-10-10,02:40:00,1,1,0,0,0,0,0,0,0,10,10,2,40,8
2.0,"[2016-10-10 02:40:00,2016-10-10 03:00:00)",0.0,0.0,2016-10-10 02:40:00,2016-10-10,02:40:00,1,1,0,0,0,0,0,0,0,10,10,2,40,8
1.0,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",0.0,7.0,2016-10-10 03:00:00,2016-10-10,03:00:00,1,1,0,0,0,0,0,0,0,10,10,3,0,9
1.0,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",1.0,9.0,2016-10-10 03:00:00,2016-10-10,03:00:00,1,1,0,0,0,0,0,0,0,10,10,3,0,9
3.0,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",0.0,17.0,2016-10-10 03:00:00,2016-10-10,03:00:00,1,1,0,0,0,0,0,0,0,10,10,3,0,9
3.0,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",1.0,3.0,2016-10-10 03:00:00,2016-10-10,03:00:00,1,1,0,0,0,0,0,0,0,10,10,3,0,9
2.0,"[2016-10-10 03:00:00,2016-10-10 03:20:00)",0.0,0.0,2016-10-10 03:00:00,2016-10-10,03:00:00,1,1,0,0,0,0,0,0,0,10,10,3,0,9
3.0,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",0.0,12.0,2016-10-10 03:20:00,2016-10-10,03:20:00,1,1,0,0,0,0,0,0,0,10,10,3,20,10
3.0,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",1.0,7.0,2016-10-10 03:20:00,2016-10-10,03:20:00,1,1,0,0,0,0,0,0,0,10,10,3,20,10
1.0,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",0.0,6.0,2016-10-10 03:20:00,2016-10-10,03:20:00,1,1,0,0,0,0,0,0,0,10,10,3,20,10
1.0,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",1.0,11.0,2016-10-10 03:20:00,2016-10-10,03:20:00,1,1,0,0,0,0,0,0,0,10,10,3,20,10
2.0,"[2016-10-10 03:20:00,2016-10-10 03:40:00)",0.0,0.0,2016-10-10 03:20:00,2016-10-10,03:20:00,1,1,0,0,0,0,0,0,0,10,10,3,20,10
1.0,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",0.0,8.0,2016-10-10 03:40:00,2016-10-10,03:40:00,1,1,0,0,0,0,0,0,0,10,10,3,40,11
1.0,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",1.0,18.0,2016-10-10 03:40:00,2016-10-10,03:40:00,1,1,0,0,0,0,0,0,0,10,10,3,40,11
3.0,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",0.0,12.0,2016-10-10 03:40:00,2016-10-10,03:40:00,1,1,0,0,0,0,0,0,0,10,10,3,40,11
3.0,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",1.0,2.0,2016-10-10 03:40:00,2016-10-10,03:40:00,1,1,0,0,0,0,0,0,0,10,10,3,40,11
2.0,"[2016-10-10 03:40:00,2016-10-10 04:00:00)",0.0,0.0,2016-10-10 03:40:00,2016-10-10,03:40:00,1,1,0,0,0,0,0,0,0,10,10,3,40,11
1.0,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",0.0,2.0,2016-10-10 04:00:00,2016-10-10,04:00:00,1,1,0,0,0,0,0,0,0,10,10,4,0,12
1.0,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",1.0,15.0,2016-10-10 04:00:00,2016-10-10,04:00:00,1,1,0,0,0,0,0,0,0,10,10,4,0,12
3.0,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",0.0,12.0,2016-10-10 04:00:00,2016-10-10,04:00:00,1,1,0,0,0,0,0,0,0,10,10,4,0,12
3.0,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",1.0,3.0,2016-10-10 04:00:00,2016-10-10,04:00:00,1,1,0,0,0,0,0,0,0,10,10,4,0,12
2.0,"[2016-10-10 04:00:00,2016-10-10 04:20:00)",0.0,0.0,2016-10-10 04:00:00,2016-10-10,04:00:00,1,1,0,0,0,0,0,0,0,10,10,4,0,12
3.0,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",0.0,14.0,2016-10-10 04:20:00,2016-10-10,04:20:00,1,1,0,0,0,0,0,0,0,10,10,4,20,13
3.0,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",1.0,7.0,2016-10-10 04:20:00,2016-10-10,04:20:00,1,1,0,0,0,0,0,0,0,10,10,4,20,13
1.0,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",0.0,16.0,2016-10-10 04:20:00,2016-10-10,04:20:00,1,1,0,0,0,0,0,0,0,10,10,4,20,13
1.0,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",1.0,22.0,2016-10-10 04:20:00,2016-10-10,04:20:00,1,1,0,0,0,0,0,0,0,10,10,4,20,13
2.0,"[2016-10-10 04:20:00,2016-10-10 04:40:00)",0.0,0.0,2016-10-10 04:20:00,2016-10-10,04:20:00,1,1,0,0,0,0,0,0,0,10,10,4,20,13
1.0,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",0.0,7.0,2016-10-10 04:40:00,2016-10-10,04:40:00,1,1,0,0,0,0,0,0,0,10,10,4,40,14
1.0,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",1.0,26.0,2016-10-10 04:40:00,2016-10-10,04:40:00,1,1,0,0,0,0,0,0,0,10,10,4,40,14
3.0,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",0.0,11.0,2016-10-10 04:40:00,2016-10-10,04:40:00,1,1,0,0,0,0,0,0,0,10,10,4,40,14
3.0,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",1.0,9.0,2016-10-10 04:40:00,2016-10-10,04:40:00,1,1,0,0,0,0,0,0,0,10,10,4,40,14
2.0,"[2016-10-10 04:40:00,2016-10-10 05:00:00)",0.0,0.0,2016-10-10 04:40:00,2016-10-10,04:40:00,1,1,0,0,0,0,0,0,0,10,10,4,40,14
2.0,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0.0,9.0,2016-10-10 05:00:00,2016-10-10,05:00:00,1,1,0,0,0,0,0,0,0,10,10,5,0,15
1.0,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0.0,2.0,2016-10-10 05:00:00,2016-10-10,05:00:00,1,1,0,0,0,0,0,0,0,10,10,5,0,15
1.0,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",1.0,29.0,2016-10-10 05:00:00,2016-10-10,05:00:00,1,1,0,0,0,0,0,0,0,10,10,5,0,15
3.0,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",0.0,13.0,2016-10-10 05:00:00,2016-10-10,05:00:00,1,1,0,0,0,0,0,0,0,10,10,5,0,15
3.0,"[2016-10-10 05:00:00,2016-10-10 05:20:00)",1.0,14.0,2016-10-10 05:00:00,2016-10-10,05:00:00,1,1,0,0,0,0,0,0,0,10,10,5,0,15
1.0,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",0.0,3.0,2016-10-10 05:20:00,2016-10-10,05:20:00,1,1,0,0,0,0,0,0,0,10,10,5,20,16
1.0,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",1.0,37.0,2016-10-10 05:20:00,2016-10-10,05:20:00,1,1,0,0,0,0,0,0,0,10,10,5,20,16
3.0,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",0.0,13.0,2016-10-10 05:20:00,2016-10-10,05:20:00,1,1,0,0,0,0,0,0,0,10,10,5,20,16
3.0,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",1.0,16.0,2016-10-10 05:20:00,2016-10-10,05:20:00,1,1,0,0,0,0,0,0,0,10,10,5,20,16
2.0,"[2016-10-10 05:20:00,2016-10-10 05:40:00)",0.0,17.0,2016-10-10 05:20:00,2016-10-10,05:20:00,1,1,0,0,0,0,0,0,0,10,10,5,20,16
3.0,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",0.0,34.0,2016-10-10 05:40:00,2016-10-10,05:40:00,1,1,0,0,0,0,0,0,0,10,10,5,40,17
3.0,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",1.0,7.0,2016-10-10 05:40:00,2016-10-10,05:40:00,1,1,0,0,0,0,0,0,0,10,10,5,40,17
1.0,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",0.0,9.0,2016-10-10 05:40:00,2016-10-10,05:40:00,1,1,0,0,0,0,0,0,0,10,10,5,40,17
1.0,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",1.0,39.0,2016-10-10 05:40:00,2016-10-10,05:40:00,1,1,0,0,0,0,0,0,0,10,10,5,40,17
2.0,"[2016-10-10 05:40:00,2016-10-10 06:00:00)",0.0,30.0,2016-10-10 05:40:00,2016-10-10,05:40:00,1,1,0,0,0,0,0,0,0,10,10,5,40,17
1.0,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",0.0,13.0,2016-10-10 06:00:00,2016-10-10,06:00:00,1,1,0,0,0,0,0,0,0,10,10,6,0,18
1.0,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",1.0,33.0,2016-10-10 06:00:00,2016-10-10,06:00:00,1,1,0,0,0,0,0,0,0,10,10,6,0,18
2.0,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",0.0,23.0,2016-10-10 06:00:00,2016-10-10,06:00:00,1,1,0,0,0,0,0,0,0,10,10,6,0,18
3.0,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",0.0,25.0,2016-10-10 06:00:00,2016-10-10,06:00:00,1,1,0,0,0,0,0,0,0,10,10,6,0,18
3.0,"[2016-10-10 06:00:00,2016-10-10 06:20:00)",1.0,16.0,2016-10-10 06:00:00,2016-10-10,06:00:00,1,1,0,0,0,0,0,0,0,10,10,6,0,18
1.0,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",0.0,13.0,2016-10-10 06:20:00,2016-10-10,06:20:00,1,1,0,0,0,0,0,0,0,10,10,6,20,19
1.0,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",1.0,61.0,2016-10-10 06:20:00,2016-10-10,06:20:00,1,1,0,0,0,0,0,0,0,10,10,6,20,19
2.0,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",0.0,34.0,2016-10-10 06:20:00,2016-10-10,06:20:00,1,1,0,0,0,0,0,0,0,10,10,6,20,19
3.0,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",0.0,60.0,2016-10-10 06:20:00,2016-10-10,06:20:00,1,1,0,0,0,0,0,0,0,10,10,6,20,19
3.0,"[2016-10-10 06:20:00,2016-10-10 06:40:00)",1.0,37.0,2016-10-10 06:20:00,2016-10-10,06:20:00,1,1,0,0,0,0,0,0,0,10,10,6,20,19
1.0,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",0.0,18.0,2016-10-10 06:40:00,2016-10-10,06:40:00,1,1,0,0,0,0,0,0,0,10,10,6,40,20
1.0,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",1.0,59.0,2016-10-10 06:40:00,2016-10-10,06:40:00,1,1,0,0,0,0,0,0,0,10,10,6,40,20
3.0,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",0.0,68.0,2016-10-10 06:40:00,2016-10-10,06:40:00,1,1,0,0,0,0,0,0,0,10,10,6,40,20
3.0,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",1.0,42.0,2016-10-10 06:40:00,2016-10-10,06:40:00,1,1,0,0,0,0,0,0,0,10,10,6,40,20
2.0,"[2016-10-10 06:40:00,2016-10-10 07:00:00)",0.0,49.0,2016-10-10 06:40:00,2016-10-10,06:40:00,1,1,0,0,0,0,0,0,0,10,10,6,40,20
1.0,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",0.0,34.0,2016-10-10 07:00:00,2016-10-10,07:00:00,1,1,0,0,0,0,0,0,0,10,10,7,0,21
1.0,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",1.0,69.0,2016-10-10 07:00:00,2016-10-10,07:00:00,1,1,0,0,0,0,0,0,0,10,10,7,0,21
2.0,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",0.0,82.0,2016-10-10 07:00:00,2016-10-10,07:00:00,1,1,0,0,0,0,0,0,0,10,10,7,0,21
3.0,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",0.0,123.0,2016-10-10 07:00:00,2016-10-10,07:00:00,1,1,0,0,0,0,0,0,0,10,10,7,0,21
3.0,"[2016-10-10 07:00:00,2016-10-10 07:20:00)",1.0,61.0,2016-10-10 07:00:00,2016-10-10,07:00:00,1,1,0,0,0,0,0,0,0,10,10,7,0,21
1.0,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",0.0,40.0,2016-10-10 07:20:00,2016-10-10,07:20:00,1,1,0,0,0,0,0,0,0,10,10,7,20,22
1.0,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",1.0,102.0,2016-10-10 07:20:00,2016-10-10,07:20:00,1,1,0,0,0,0,0,0,0,10,10,7,20,22
3.0,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",0.0,136.0,2016-10-10 07:20:00,2016-10-10,07:20:00,1,1,0,0,0,0,0,0,0,10,10,7,20,22
3.0,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",1.0,84.0,2016-10-10 07:20:00,2016-10-10,07:20:00,1,1,0,0,0,0,0,0,0,10,10,7,20,22
2.0,"[2016-10-10 07:20:00,2016-10-10 07:40:00)",0.0,114.0,2016-10-10 07:20:00,2016-10-10,07:20:00,1,1,0,0,0,0,0,0,0,10,10,7,20,22
3.0,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",0.0,151.0,2016-10-10 07:40:00,2016-10-10,07:40:00,1,1,0,0,0,0,0,0,0,10,10,7,40,23
3.0,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",1.0,80.0,2016-10-10 07:40:00,2016-10-10,07:40:00,1,1,0,0,0,0,0,0,0,10,10,7,40,23
2.0,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",0.0,115.0,2016-10-10 07:40:00,2016-10-10,07:40:00,1,1,0,0,0,0,0,0,0,10,10,7,40,23
1.0,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",0.0,37.0,2016-10-10 07:40:00,2016-10-10,07:40:00,1,1,0,0,0,0,0,0,0,10,10,7,40,23
1.0,"[2016-10-10 07:40:00,2016-10-10 08:00:00)",1.0,146.0,2016-10-10 07:40:00,2016-10-10,07:40:00,1,1,0,0,0,0,0,0,0,10,10,7,40,23
