tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2.0,"[2016-09-28 21:40:00,2016-09-28 22:00:00)",0.0,19.0,2016-09-28 21:40:00,2016-09-28,21:40:00,3,0,0,1,0,0,0,0,0,9,28,21,40,65,384,42,14,18,1,6,1005.762,1010.7869999999999,31.74,2.9010000000000002,21.633000000000003,95.35700000000001,0.0
3.0,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",0.0,18.0,2016-09-28 22:00:00,2016-09-28,22:00:00,3,0,0,1,0,0,0,0,0,9,28,22,0,66,2535,162,54,63,3,21,1006.0930000000001,1011.1419999999999,39.760999999999996,1.54,21.819000000000003,95.71700000000001,0.0
3.0,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",1.0,16.0,2016-09-28 22:00:00,2016-09-28,22:00:00,3,0,0,1,0,0,0,0,0,9,28,22,0,66,2535,162,54,63,3,21,1006.0930000000001,1011.1419999999999,39.760999999999996,1.54,21.819000000000003,95.71700000000001,0.0
1.0,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",0.0,7.0,2016-09-28 22:00:00,2016-09-28,22:00:00,3,0,0,1,0,0,0,0,0,9,28,22,0,66,2371,150,50,63,2,21,1006.0930000000001,1011.1419999999999,39.760999999999996,1.54,21.819000000000003,95.71700000000001,0.0
1.0,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",1.0,7.0,2016-09-28 22:00:00,2016-09-28,22:00:00,3,0,0,1,0,0,0,0,0,9,28,22,0,66,2371,150,50,63,2,21,1006.0930000000001,1011.1419999999999,39.760999999999996,1.54,21.819000000000003,95.71700000000001,0.0
2.0,"[2016-09-28 22:00:00,2016-09-28 22:20:00)",0.0,18.0,2016-09-28 22:00:00,2016-09-28,22:00:00,3,0,0,1,0,0,0,0,0,9,28,22,0,66,384,42,14,18,1,6,1006.0930000000001,1011.1419999999999,39.760999999999996,1.54,21.819000000000003,95.71700000000001,0.0
3.0,"[2016-09-28 22:20:00,2016-09-28 22:40:00)",0.0,17.0,2016-09-28 22:20:00,2016-09-28,22:20:00,3,0,0,1,0,0,0,0,0,9,28,22,20,67,2535,162,54,63,3,21,1006.477,1011.546,56.644,0.185,22.026999999999997,96.055,0.0
3.0,"[2016-09-28 22:20:00,2016-09-28 22:40:00)",1.0,24.0,2016-09-28 22:20:00,2016-09-28,22:20:00,3,0,0,1,0,0,0,0,0,9,28,22,20,67,2535,162,54,63,3,21,1006.477,1011.546,56.644,0.185,22.026999999999997,96.055,0.0
1.0,"[2016-09-28 22:20:00,2016-09-28 22:40:00)",0.0,9.0,2016-09-28 22:20:00,2016-09-28,22:20:00,3,0,0,1,0,0,0,0,0,9,28,22,20,67,2371,150,50,63,2,21,1006.477,1011.546,56.644,0.185,22.026999999999997,96.055,0.0
1.0,"[2016-09-28 22:20:00,2016-09-28 22:40:00)",1.0,22.0,2016-09-28 22:20:00,2016-09-28,22:20:00,3,0,0,1,0,0,0,0,0,9,28,22,20,67,2371,150,50,63,2,21,1006.477,1011.546,56.644,0.185,22.026999999999997,96.055,0.0
2.0,"[2016-09-28 22:20:00,2016-09-28 22:40:00)",0.0,12.0,2016-09-28 22:20:00,2016-09-28,22:20:00,3,0,0,1,0,0,0,0,0,9,28,22,20,67,384,42,14,18,1,6,1006.477,1011.546,56.644,0.185,22.026999999999997,96.055,0.0
2.0,"[2016-09-28 22:40:00,2016-09-28 23:00:00)",0.0,14.0,2016-09-28 22:40:00,2016-09-28,22:40:00,3,0,0,1,0,0,0,0,0,9,28,22,40,68,384,42,14,18,1,6,1006.8860000000001,1011.9680000000001,87.455,0.0,22.205,96.353,0.0
3.0,"[2016-09-28 22:40:00,2016-09-28 23:00:00)",0.0,17.0,2016-09-28 22:40:00,2016-09-28,22:40:00,3,0,0,1,0,0,0,0,0,9,28,22,40,68,2535,162,54,63,3,21,1006.8860000000001,1011.9680000000001,87.455,0.0,22.205,96.353,0.0
3.0,"[2016-09-28 22:40:00,2016-09-28 23:00:00)",1.0,17.0,2016-09-28 22:40:00,2016-09-28,22:40:00,3,0,0,1,0,0,0,0,0,9,28,22,40,68,2535,162,54,63,3,21,1006.8860000000001,1011.9680000000001,87.455,0.0,22.205,96.353,0.0
1.0,"[2016-09-28 22:40:00,2016-09-28 23:00:00)",0.0,5.0,2016-09-28 22:40:00,2016-09-28,22:40:00,3,0,0,1,0,0,0,0,0,9,28,22,40,68,2371,150,50,63,2,21,1006.8860000000001,1011.9680000000001,87.455,0.0,22.205,96.353,0.0
1.0,"[2016-09-28 22:40:00,2016-09-28 23:00:00)",1.0,9.0,2016-09-28 22:40:00,2016-09-28,22:40:00,3,0,0,1,0,0,0,0,0,9,28,22,40,68,2371,150,50,63,2,21,1006.8860000000001,1011.9680000000001,87.455,0.0,22.205,96.353,0.0
2.0,"[2016-09-28 23:00:00,2016-09-28 23:20:00)",0.0,6.0,2016-09-28 23:00:00,2016-09-28,23:00:00,3,0,0,1,0,0,0,0,0,9,28,23,0,69,384,42,14,18,1,6,1007.283,1012.362,139.132,0.0,22.267,96.601,0.0
1.0,"[2016-09-28 23:00:00,2016-09-28 23:20:00)",0.0,11.0,2016-09-28 23:00:00,2016-09-28,23:00:00,3,0,0,1,0,0,0,0,0,9,28,23,0,69,2371,150,50,63,2,21,1007.283,1012.362,139.132,0.0,22.267,96.601,0.0
1.0,"[2016-09-28 23:00:00,2016-09-28 23:20:00)",1.0,6.0,2016-09-28 23:00:00,2016-09-28,23:00:00,3,0,0,1,0,0,0,0,0,9,28,23,0,69,2371,150,50,63,2,21,1007.283,1012.362,139.132,0.0,22.267,96.601,0.0
3.0,"[2016-09-28 23:00:00,2016-09-28 23:20:00)",0.0,25.0,2016-09-28 23:00:00,2016-09-28,23:00:00,3,0,0,1,0,0,0,0,0,9,28,23,0,69,2535,162,54,63,3,21,1007.283,1012.362,139.132,0.0,22.267,96.601,0.0
3.0,"[2016-09-28 23:00:00,2016-09-28 23:20:00)",1.0,12.0,2016-09-28 23:00:00,2016-09-28,23:00:00,3,0,0,1,0,0,0,0,0,9,28,23,0,69,2535,162,54,63,3,21,1007.283,1012.362,139.132,0.0,22.267,96.601,0.0
2.0,"[2016-09-28 23:20:00,2016-09-28 23:40:00)",0.0,1.0,2016-09-28 23:20:00,2016-09-28,23:20:00,3,0,0,1,0,0,0,0,0,9,28,23,20,70,384,42,14,18,1,6,1007.612,1012.6669999999999,220.942,0.0,22.09,96.806,0.0
1.0,"[2016-09-28 23:20:00,2016-09-28 23:40:00)",0.0,20.0,2016-09-28 23:20:00,2016-09-28,23:20:00,3,0,0,1,0,0,0,0,0,9,28,23,20,70,2371,150,50,63,2,21,1007.612,1012.6669999999999,220.942,0.0,22.09,96.806,0.0
1.0,"[2016-09-28 23:20:00,2016-09-28 23:40:00)",1.0,12.0,2016-09-28 23:20:00,2016-09-28,23:20:00,3,0,0,1,0,0,0,0,0,9,28,23,20,70,2371,150,50,63,2,21,1007.612,1012.6669999999999,220.942,0.0,22.09,96.806,0.0
3.0,"[2016-09-28 23:20:00,2016-09-28 23:40:00)",0.0,22.0,2016-09-28 23:20:00,2016-09-28,23:20:00,3,0,0,1,0,0,0,0,0,9,28,23,20,70,2535,162,54,63,3,21,1007.612,1012.6669999999999,220.942,0.0,22.09,96.806,0.0
3.0,"[2016-09-28 23:20:00,2016-09-28 23:40:00)",1.0,20.0,2016-09-28 23:20:00,2016-09-28,23:20:00,3,0,0,1,0,0,0,0,0,9,28,23,20,70,2535,162,54,63,3,21,1007.612,1012.6669999999999,220.942,0.0,22.09,96.806,0.0
2.0,"[2016-09-28 23:40:00,2016-09-29 00:00:00)",0.0,2.0,2016-09-28 23:40:00,2016-09-28,23:40:00,3,0,0,1,0,0,0,0,0,9,28,23,40,71,384,42,14,18,1,6,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-28 23:40:00,2016-09-29 00:00:00)",0.0,11.0,2016-09-28 23:40:00,2016-09-28,23:40:00,3,0,0,1,0,0,0,0,0,9,28,23,40,71,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-28 23:40:00,2016-09-29 00:00:00)",1.0,17.0,2016-09-28 23:40:00,2016-09-28,23:40:00,3,0,0,1,0,0,0,0,0,9,28,23,40,71,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-28 23:40:00,2016-09-29 00:00:00)",0.0,18.0,2016-09-28 23:40:00,2016-09-28,23:40:00,3,0,0,1,0,0,0,0,0,9,28,23,40,71,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-28 23:40:00,2016-09-29 00:00:00)",1.0,12.0,2016-09-28 23:40:00,2016-09-28,23:40:00,3,0,0,1,0,0,0,0,0,9,28,23,40,71,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-29 00:00:00,2016-09-29 00:20:00)",0.0,4.0,2016-09-29 00:00:00,2016-09-29,00:00:00,4,0,0,0,1,0,0,0,0,9,29,0,0,0,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-29 00:00:00,2016-09-29 00:20:00)",1.0,117.0,2016-09-29 00:00:00,2016-09-29,00:00:00,4,0,0,0,1,0,0,0,0,9,29,0,0,0,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
2.0,"[2016-09-29 00:00:00,2016-09-29 00:20:00)",0.0,1.0,2016-09-29 00:00:00,2016-09-29,00:00:00,4,0,0,0,1,0,0,0,0,9,29,0,0,0,384,42,14,18,1,6,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-29 00:00:00,2016-09-29 00:20:00)",0.0,13.0,2016-09-29 00:00:00,2016-09-29,00:00:00,4,0,0,0,1,0,0,0,0,9,29,0,0,0,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-29 00:00:00,2016-09-29 00:20:00)",1.0,137.0,2016-09-29 00:00:00,2016-09-29,00:00:00,4,0,0,0,1,0,0,0,0,9,29,0,0,0,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
2.0,"[2016-09-29 00:20:00,2016-09-29 00:40:00)",0.0,4.0,2016-09-29 00:20:00,2016-09-29,00:20:00,4,0,0,0,1,0,0,0,0,9,29,0,20,1,384,42,14,18,1,6,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-29 00:20:00,2016-09-29 00:40:00)",0.0,17.0,2016-09-29 00:20:00,2016-09-29,00:20:00,4,0,0,0,1,0,0,0,0,9,29,0,20,1,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
3.0,"[2016-09-29 00:20:00,2016-09-29 00:40:00)",1.0,63.0,2016-09-29 00:20:00,2016-09-29,00:20:00,4,0,0,0,1,0,0,0,0,9,29,0,20,1,2535,162,54,63,3,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-29 00:20:00,2016-09-29 00:40:00)",0.0,9.0,2016-09-29 00:20:00,2016-09-29,00:20:00,4,0,0,0,1,0,0,0,0,9,29,0,20,1,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-29 00:20:00,2016-09-29 00:40:00)",1.0,79.0,2016-09-29 00:20:00,2016-09-29,00:20:00,4,0,0,0,1,0,0,0,0,9,29,0,20,1,2371,150,50,63,2,21,1007.8,1012.8,345.0,2.3,21.5,97.0,3.1
1.0,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",0.0,7.0,2016-09-29 00:40:00,2016-09-29,00:40:00,4,0,0,0,1,0,0,0,0,9,29,0,40,2,2371,150,50,63,2,21,1008.3510000000001,1013.3510000000001,935.181,0.547,21.87,96.1,2.539
1.0,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",1.0,51.0,2016-09-29 00:40:00,2016-09-29,00:40:00,4,0,0,0,1,0,0,0,0,9,29,0,40,2,2371,150,50,63,2,21,1008.3510000000001,1013.3510000000001,935.181,0.547,21.87,96.1,2.539
3.0,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",0.0,7.0,2016-09-29 00:40:00,2016-09-29,00:40:00,4,0,0,0,1,0,0,0,0,9,29,0,40,2,2535,162,54,63,3,21,1008.3510000000001,1013.3510000000001,935.181,0.547,21.87,96.1,2.539
3.0,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",1.0,82.0,2016-09-29 00:40:00,2016-09-29,00:40:00,4,0,0,0,1,0,0,0,0,9,29,0,40,2,2535,162,54,63,3,21,1008.3510000000001,1013.3510000000001,935.181,0.547,21.87,96.1,2.539
2.0,"[2016-09-29 00:40:00,2016-09-29 01:00:00)",0.0,0.0,2016-09-29 00:40:00,2016-09-29,00:40:00,4,0,0,0,1,0,0,0,0,9,29,0,40,2,384,42,14,18,1,6,1008.3510000000001,1013.3510000000001,935.181,0.547,21.87,96.1,2.539
1.0,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",0.0,3.0,2016-09-29 01:00:00,2016-09-29,01:00:00,4,0,0,0,1,0,0,0,0,9,29,1,0,3,2371,150,50,63,2,21,1008.6080000000001,1013.6080000000001,1132.452,0.152,22.024,95.771,2.062
1.0,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",1.0,12.0,2016-09-29 01:00:00,2016-09-29,01:00:00,4,0,0,0,1,0,0,0,0,9,29,1,0,3,2371,150,50,63,2,21,1008.6080000000001,1013.6080000000001,1132.452,0.152,22.024,95.771,2.062
3.0,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",0.0,17.0,2016-09-29 01:00:00,2016-09-29,01:00:00,4,0,0,0,1,0,0,0,0,9,29,1,0,3,2535,162,54,63,3,21,1008.6080000000001,1013.6080000000001,1132.452,0.152,22.024,95.771,2.062
3.0,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",1.0,9.0,2016-09-29 01:00:00,2016-09-29,01:00:00,4,0,0,0,1,0,0,0,0,9,29,1,0,3,2535,162,54,63,3,21,1008.6080000000001,1013.6080000000001,1132.452,0.152,22.024,95.771,2.062
2.0,"[2016-09-29 01:00:00,2016-09-29 01:20:00)",0.0,0.0,2016-09-29 01:00:00,2016-09-29,01:00:00,4,0,0,0,1,0,0,0,0,9,29,1,0,3,384,42,14,18,1,6,1008.6080000000001,1013.6080000000001,1132.452,0.152,22.024,95.771,2.062
1.0,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",0.0,6.0,2016-09-29 01:20:00,2016-09-29,01:20:00,4,0,0,0,1,0,0,0,0,9,29,1,20,4,2371,150,50,63,2,21,1008.659,1013.659,1093.507,0.627,22.039,95.74600000000001,1.645
1.0,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",1.0,13.0,2016-09-29 01:20:00,2016-09-29,01:20:00,4,0,0,0,1,0,0,0,0,9,29,1,20,4,2371,150,50,63,2,21,1008.659,1013.659,1093.507,0.627,22.039,95.74600000000001,1.645
3.0,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",0.0,21.0,2016-09-29 01:20:00,2016-09-29,01:20:00,4,0,0,0,1,0,0,0,0,9,29,1,20,4,2535,162,54,63,3,21,1008.659,1013.659,1093.507,0.627,22.039,95.74600000000001,1.645
3.0,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",1.0,6.0,2016-09-29 01:20:00,2016-09-29,01:20:00,4,0,0,0,1,0,0,0,0,9,29,1,20,4,2535,162,54,63,3,21,1008.659,1013.659,1093.507,0.627,22.039,95.74600000000001,1.645
2.0,"[2016-09-29 01:20:00,2016-09-29 01:40:00)",0.0,0.0,2016-09-29 01:20:00,2016-09-29,01:20:00,4,0,0,0,1,0,0,0,0,9,29,1,20,4,384,42,14,18,1,6,1008.659,1013.659,1093.507,0.627,22.039,95.74600000000001,1.645
1.0,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",0.0,11.0,2016-09-29 01:40:00,2016-09-29,01:40:00,4,0,0,0,1,0,0,0,0,9,29,1,40,5,2371,150,50,63,2,21,1008.57,1013.57,931.533,1.597,21.97,95.845,1.273
1.0,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",1.0,9.0,2016-09-29 01:40:00,2016-09-29,01:40:00,4,0,0,0,1,0,0,0,0,9,29,1,40,5,2371,150,50,63,2,21,1008.57,1013.57,931.533,1.597,21.97,95.845,1.273
3.0,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",0.0,19.0,2016-09-29 01:40:00,2016-09-29,01:40:00,4,0,0,0,1,0,0,0,0,9,29,1,40,5,2535,162,54,63,3,21,1008.57,1013.57,931.533,1.597,21.97,95.845,1.273
3.0,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",1.0,4.0,2016-09-29 01:40:00,2016-09-29,01:40:00,4,0,0,0,1,0,0,0,0,9,29,1,40,5,2535,162,54,63,3,21,1008.57,1013.57,931.533,1.597,21.97,95.845,1.273
2.0,"[2016-09-29 01:40:00,2016-09-29 02:00:00)",0.0,0.0,2016-09-29 01:40:00,2016-09-29,01:40:00,4,0,0,0,1,0,0,0,0,9,29,1,40,5,384,42,14,18,1,6,1008.57,1013.57,931.533,1.597,21.97,95.845,1.273
1.0,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",0.0,7.0,2016-09-29 02:00:00,2016-09-29,02:00:00,4,0,0,0,1,0,0,0,0,9,29,2,0,6,2371,150,50,63,2,21,1008.3910000000001,1013.3910000000001,724.798,2.786,21.858,95.955,0.941
1.0,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",1.0,6.0,2016-09-29 02:00:00,2016-09-29,02:00:00,4,0,0,0,1,0,0,0,0,9,29,2,0,6,2371,150,50,63,2,21,1008.3910000000001,1013.3910000000001,724.798,2.786,21.858,95.955,0.941
3.0,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",0.0,5.0,2016-09-29 02:00:00,2016-09-29,02:00:00,4,0,0,0,1,0,0,0,0,9,29,2,0,6,2535,162,54,63,3,21,1008.3910000000001,1013.3910000000001,724.798,2.786,21.858,95.955,0.941
3.0,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",1.0,14.0,2016-09-29 02:00:00,2016-09-29,02:00:00,4,0,0,0,1,0,0,0,0,9,29,2,0,6,2535,162,54,63,3,21,1008.3910000000001,1013.3910000000001,724.798,2.786,21.858,95.955,0.941
2.0,"[2016-09-29 02:00:00,2016-09-29 02:20:00)",0.0,0.0,2016-09-29 02:00:00,2016-09-29,02:00:00,4,0,0,0,1,0,0,0,0,9,29,2,0,6,384,42,14,18,1,6,1008.3910000000001,1013.3910000000001,724.798,2.786,21.858,95.955,0.941
3.0,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",0.0,10.0,2016-09-29 02:20:00,2016-09-29,02:20:00,4,0,0,0,1,0,0,0,0,9,29,2,20,7,2535,162,54,63,3,21,1008.159,1013.159,524.076,3.997,21.729,96.015,0.649
3.0,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",1.0,4.0,2016-09-29 02:20:00,2016-09-29,02:20:00,4,0,0,0,1,0,0,0,0,9,29,2,20,7,2535,162,54,63,3,21,1008.159,1013.159,524.076,3.997,21.729,96.015,0.649
1.0,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",0.0,4.0,2016-09-29 02:20:00,2016-09-29,02:20:00,4,0,0,0,1,0,0,0,0,9,29,2,20,7,2371,150,50,63,2,21,1008.159,1013.159,524.076,3.997,21.729,96.015,0.649
1.0,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",1.0,13.0,2016-09-29 02:20:00,2016-09-29,02:20:00,4,0,0,0,1,0,0,0,0,9,29,2,20,7,2371,150,50,63,2,21,1008.159,1013.159,524.076,3.997,21.729,96.015,0.649
2.0,"[2016-09-29 02:20:00,2016-09-29 02:40:00)",0.0,0.0,2016-09-29 02:20:00,2016-09-29,02:20:00,4,0,0,0,1,0,0,0,0,9,29,2,20,7,384,42,14,18,1,6,1008.159,1013.159,524.076,3.997,21.729,96.015,0.649
1.0,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",0.0,4.0,2016-09-29 02:40:00,2016-09-29,02:40:00,4,0,0,0,1,0,0,0,0,9,29,2,40,8,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",1.0,6.0,2016-09-29 02:40:00,2016-09-29,02:40:00,4,0,0,0,1,0,0,0,0,9,29,2,40,8,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",0.0,12.0,2016-09-29 02:40:00,2016-09-29,02:40:00,4,0,0,0,1,0,0,0,0,9,29,2,40,8,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",1.0,4.0,2016-09-29 02:40:00,2016-09-29,02:40:00,4,0,0,0,1,0,0,0,0,9,29,2,40,8,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
2.0,"[2016-09-29 02:40:00,2016-09-29 03:00:00)",0.0,0.0,2016-09-29 02:40:00,2016-09-29,02:40:00,4,0,0,0,1,0,0,0,0,9,29,2,40,8,384,42,14,18,1,6,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",0.0,3.0,2016-09-29 03:00:00,2016-09-29,03:00:00,4,0,0,0,1,0,0,0,0,9,29,3,0,9,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",1.0,9.0,2016-09-29 03:00:00,2016-09-29,03:00:00,4,0,0,0,1,0,0,0,0,9,29,3,0,9,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",0.0,8.0,2016-09-29 03:00:00,2016-09-29,03:00:00,4,0,0,0,1,0,0,0,0,9,29,3,0,9,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",1.0,6.0,2016-09-29 03:00:00,2016-09-29,03:00:00,4,0,0,0,1,0,0,0,0,9,29,3,0,9,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
2.0,"[2016-09-29 03:00:00,2016-09-29 03:20:00)",0.0,0.0,2016-09-29 03:00:00,2016-09-29,03:00:00,4,0,0,0,1,0,0,0,0,9,29,3,0,9,384,42,14,18,1,6,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",0.0,7.0,2016-09-29 03:20:00,2016-09-29,03:20:00,4,0,0,0,1,0,0,0,0,9,29,3,20,10,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",1.0,19.0,2016-09-29 03:20:00,2016-09-29,03:20:00,4,0,0,0,1,0,0,0,0,9,29,3,20,10,2371,150,50,63,2,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",0.0,15.0,2016-09-29 03:20:00,2016-09-29,03:20:00,4,0,0,0,1,0,0,0,0,9,29,3,20,10,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
3.0,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",1.0,3.0,2016-09-29 03:20:00,2016-09-29,03:20:00,4,0,0,0,1,0,0,0,0,9,29,3,20,10,2535,162,54,63,3,21,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
2.0,"[2016-09-29 03:20:00,2016-09-29 03:40:00)",0.0,0.0,2016-09-29 03:20:00,2016-09-29,03:20:00,4,0,0,0,1,0,0,0,0,9,29,3,20,10,384,42,14,18,1,6,1007.9,1012.9,359.0,5.1,21.6,96.0,0.4
1.0,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",0.0,9.0,2016-09-29 03:40:00,2016-09-29,03:40:00,4,0,0,0,1,0,0,0,0,9,29,3,40,11,2371,150,50,63,2,21,1007.6339999999999,1012.6339999999999,243.43400000000003,6.013,21.479,95.91,0.198
1.0,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",1.0,12.0,2016-09-29 03:40:00,2016-09-29,03:40:00,4,0,0,0,1,0,0,0,0,9,29,3,40,11,2371,150,50,63,2,21,1007.6339999999999,1012.6339999999999,243.43400000000003,6.013,21.479,95.91,0.198
3.0,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",0.0,9.0,2016-09-29 03:40:00,2016-09-29,03:40:00,4,0,0,0,1,0,0,0,0,9,29,3,40,11,2535,162,54,63,3,21,1007.6339999999999,1012.6339999999999,243.43400000000003,6.013,21.479,95.91,0.198
3.0,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",1.0,3.0,2016-09-29 03:40:00,2016-09-29,03:40:00,4,0,0,0,1,0,0,0,0,9,29,3,40,11,2535,162,54,63,3,21,1007.6339999999999,1012.6339999999999,243.43400000000003,6.013,21.479,95.91,0.198
2.0,"[2016-09-29 03:40:00,2016-09-29 04:00:00)",0.0,0.0,2016-09-29 03:40:00,2016-09-29,03:40:00,4,0,0,0,1,0,0,0,0,9,29,3,40,11,384,42,14,18,1,6,1007.6339999999999,1012.6339999999999,243.43400000000003,6.013,21.479,95.91,0.198
1.0,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",0.0,10.0,2016-09-29 04:00:00,2016-09-29,04:00:00,4,0,0,0,1,0,0,0,0,9,29,4,0,12,2371,150,50,63,2,21,1007.373,1012.373,179.97,6.697,21.372,95.762,0.047
1.0,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",1.0,13.0,2016-09-29 04:00:00,2016-09-29,04:00:00,4,0,0,0,1,0,0,0,0,9,29,4,0,12,2371,150,50,63,2,21,1007.373,1012.373,179.97,6.697,21.372,95.762,0.047
3.0,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",0.0,16.0,2016-09-29 04:00:00,2016-09-29,04:00:00,4,0,0,0,1,0,0,0,0,9,29,4,0,12,2535,162,54,63,3,21,1007.373,1012.373,179.97,6.697,21.372,95.762,0.047
3.0,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",1.0,2.0,2016-09-29 04:00:00,2016-09-29,04:00:00,4,0,0,0,1,0,0,0,0,9,29,4,0,12,2535,162,54,63,3,21,1007.373,1012.373,179.97,6.697,21.372,95.762,0.047
2.0,"[2016-09-29 04:00:00,2016-09-29 04:20:00)",0.0,0.0,2016-09-29 04:00:00,2016-09-29,04:00:00,4,0,0,0,1,0,0,0,0,9,29,4,0,12,384,42,14,18,1,6,1007.373,1012.373,179.97,6.697,21.372,95.762,0.047
1.0,"[2016-09-29 04:20:00,2016-09-29 04:40:00)",0.0,10.0,2016-09-29 04:20:00,2016-09-29,04:20:00,4,0,0,0,1,0,0,0,0,9,29,4,20,13,2371,150,50,63,2,21,1007.128,1012.128,163.629,7.138999999999999,21.278000000000002,95.579,0.0
