date,time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
'2016-08-12','00:40:00',1001.574111,1006.374111,97.4663976878,6.16070555229,32.454743602,68.9526296125,0.0,
'2016-08-12','01:00:00',1001.29033515,1006.09033515,101.969688707,7.50888258143,32.8156698186,66.9328430542,0.0,
'2016-08-12','01:20:00',1001.26398076,1006.06398076,106.3936602,7.23936044924,32.9068479975,66.0006824669,0.0,
'2016-08-12','01:40:00',1001.3601815,1006.1601815,108.483664348,6.0887853123,32.8821509958,65.5337364266,0.0,
'2016-08-12','02:00:00',1001.48482581,1006.28482581,107.334968792,4.58311914224,32.8403236271,65.1537563172,0.0,
'2016-08-12','02:20:00',1001.57659116,1006.37659116,102.970694887,3.079078242,32.8378767058,64.664535713,0.0,
'2016-08-12','02:40:00',1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,
'2016-08-12','03:00:00',1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,
'2016-08-12','03:20:00',1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,
'2016-08-12','03:40:00',1001.53941784,1006.33941784,87.3476083315,0.866607646746,33.0296793023,63.1814994382,0.0,
'2016-08-12','04:00:00',1001.39391622,1006.19391622,78.0462429542,0.323123801548,33.2151947284,62.2833448321,0.0,
'2016-08-12','04:20:00',1001.17292681,1005.97292681,69.0839600039,0.159164619411,33.4361692525,61.4056709478,0.0,
'2016-08-12','04:40:00',1000.89261532,1005.69261532,61.2988342033,0.327827371169,33.6683283851,60.6537587829,0.0,
'2016-08-12','05:00:00',1000.57290722,1005.37290722,55.3138931298,0.760365312573,33.8871238028,60.1229937636,0.0,
'2016-08-12','05:20:00',1000.23510008,1005.03510008,51.505645877,1.37782472085,34.070365633,59.8886829125,0.0,
'2016-08-12','05:40:00',999.9,1004.7,50.0,2.1,34.2,60.0,0.0,
'2016-08-12','06:00:00',999.9,1004.7,50.0,2.1,34.2,60.0,0.0,
'2016-08-12','06:20:00',999.9,1004.7,50.0,2.1,34.2,60.0,0.0,
'2016-08-12','06:40:00',999.586523071,1004.38652307,50.6898088689,2.85204377889,34.2631603366,60.4773736583,0.0,
'2016-08-12','07:00:00',999.310705234,1004.11070523,53.2687397932,3.56904994887,34.2526128631,61.3126794093,0.0,
'2016-08-12','07:20:00',999.085067112,1003.88506711,57.2766015192,4.19890861057,34.1667085374,62.4716425226,0.0,
'2016-08-12','07:40:00',998.918283246,1003.71828325,62.1517179369,4.70371292212,34.0089456762,63.8979045913,0.0,
'2016-08-12','08:00:00',998.815108092,1003.61510809,67.2863830735,5.05997886385,33.7872393489,65.5182526806,0.0,
'2016-08-12','08:20:00',998.776514087,1003.57651409,72.0818806854,5.25791995744,33.512985543,67.2485558726,0.0,
'2016-08-12','08:40:00',998.8,1003.6,76.0,5.3,33.2,69.0,0.0,
'2016-08-12','09:00:00',998.8,1003.6,76.0,5.3,33.2,69.0,0.0,
'2016-08-12','09:20:00',998.8,1003.6,76.0,5.3,33.2,69.0,0.0,
'2016-08-12','09:40:00',998.88003074,1003.68003074,78.6084273954,5.19896789648,32.8634035193,70.6852573302,0.0,
'2016-08-12','10:00:00',999.008572706,1003.80857271,79.6178420433,4.97555969656,32.5185174277,72.2242739292,0.0,
'2016-08-12','10:20:00',999.175691715,1003.97569171,78.9089917787,4.65603396495,32.1798248097,73.5494034027,0.0,
'2016-08-12','10:40:00',999.370183442,1004.17018344,76.5484736966,4.2696876366,31.8600449942,74.609661684,0.0,
'2016-08-12','11:00:00',999.580209282,1004.38020928,72.7923922142,3.84648053147,31.5693606918,75.3739235008,0.0,
'2016-08-12','11:20:00',999.79391344,1004.59391344,68.0775155739,3.4148777258,31.3148290758,75.8329271283,0.0,
'2016-08-12','11:40:00',1000.0,1004.8,63.0000000001,3.0,31.1,75.9999999999,0.0,
'2016-08-12','12:00:00',1000.0,1004.8,63.0,3.0,31.1,76.0,0.0,
'2016-08-12','12:20:00',1000.0,1004.8,63.0000000001,3.0,31.1,75.9999999999,0.0,
'2016-08-12','12:40:00',1000.18825167,1004.98825167,58.2821989619,2.62215360575,30.9247564437,75.9104637163,0.0,
'2016-08-12','13:00:00',1000.34997476,1005.14997476,54.7285232273,2.29579161784,30.7853841764,75.6197229654,0.0,
'2016-08-12','13:20:00',1000.47835807,1005.27835807,53.1717656369,2.02894015894,30.6748695302,75.2000888296,0.0,
'2016-08-12','13:40:00',1000.56873597,1005.36873597,54.4117527588,1.8231038083,30.5834160698,74.7364329289,0.0,
'2016-08-12','14:00:00',1000.61874926,1005.41874926,59.1486338262,1.67364552815,30.499162848,74.3208148157,0.0,
'2016-08-12','14:20:00',1000.62840006,1005.42840006,67.9135655956,1.57061746427,30.4090788339,74.046271006,0.0,
'2016-08-12','14:40:00',1000.6,1005.4,81.0000000003,1.50000000001,30.2999999999,73.9999999998,0.0,
'2016-08-12','15:00:00',1000.6,1005.4,81.0,1.5,30.3,74.0,0.0,
'2016-08-12','15:20:00',1000.6,1005.4,81.0000000003,1.50000000001,30.2999999999,73.9999999998,0.0,
'2016-08-12','15:40:00',1000.53801396,1005.33801396,98.3992297148,1.44528746589,30.1597674526,74.2562236132,0.0,
'2016-08-12','16:00:00',1000.44880442,1005.24880442,119.744294978,1.3893399294,29.9784168933,74.8690509126,0.0,
'2016-08-12','16:20:00',1000.3402846,1005.1402846,144.266803263,1.31640151277,29.7493615897,75.8657170098,0.0,
'2016-08-12','16:40:00',1000.22149125,1005.02149125,170.771661627,1.21416670883,29.4705029439,77.2406149464,0.0,
'2016-08-12','17:00:00',1000.10209115,1004.90209115,197.635169789,1.07575718821,29.1451946363,78.950584863,0.0,
'2016-08-12','17:20:00',999.991838059,1004.79183805,222.832370252,0.901452613665,28.7829782277,80.9119706196,0.0,
'2016-08-12','17:40:00',999.900000009,1004.7,244.000000001,0.700000000017,28.3999999997,82.9999999995,0.0,
'2016-08-12','18:00:00',999.9,1004.7,244.0,0.7,28.4,83.0,0.0,
'2016-08-12','18:20:00',999.900000009,1004.7,244.000000001,0.700000000017,28.3999999997,82.9999999995,0.0,
'2016-08-12','18:40:00',999.83477963,1004.63477962,258.541836546,0.489307181412,28.0190107116,85.0510905996,0.0,
'2016-08-12','19:00:00',999.802753123,1004.60275311,263.783679339,0.29630696957,27.6688418531,86.8687294787,0.0,
'2016-08-12','19:20:00',999.808356532,1004.60835652,257.185655797,0.155759610317,27.3832438692,88.2336206023,0.0,
'2016-08-12','19:40:00',999.853450787,1004.65345077,236.619989436,0.107742167906,27.1989637353,88.918840092,0.0,
'2016-08-12','20:00:00',999.936999999,1004.73699998,200.722815833,0.193554489469,27.1529311563,88.7107852581,0.0,
'2016-08-12','20:20:00',1000.05490037,1004.85490035,149.329080374,0.449752424896,27.2784145659,87.4367493583,0.0,
'2016-08-12','20:40:00',1000.20000002,1005.0,84.0000000021,0.900000000054,27.5999999993,84.999999999,0.0,
'2016-08-12','21:00:00',1000.2,1005.0,84.0,0.9,27.6,85.0,0.0,
'2016-08-12','21:20:00',1000.20000002,1005.0,84.0000000021,0.900000000054,27.5999999993,84.999999999,0.0,
'2016-08-12','21:40:00',1000.36235305,1005.16235302,8.65301939643,1.54441326403,28.1272378122,81.4232850599,0.0,
'2016-08-12','22:00:00',1000.52975388,1005.32975385,-69.6953597455,2.34604955393,28.8467941185,76.9017359947,0.0,
'2016-08-12','22:20:00',1000.68860112,1005.48860109,-140.063049404,3.2141769434,29.7129357176,71.8661843276,0.0,
'2016-08-12','22:40:00',1000.82514292,1005.62514289,-186.500870762,3.98393966375,30.6361691821,67.0579531327,0.0,
'2016-08-12','23:00:00',1000.92715879,1005.72715875,-186.944351167,4.39201630979,31.4698466746,63.6162312562,0.0,
'2016-08-12','23:20:00',1000.98613581,1005.78613576,-111.906650918,4.04784866453,31.9945429624,63.1791840053,0.0,
'2016-08-12','23:40:00',1001.00000004,1005.79999999,77.0000000041,2.40000000008,31.8999999987,67.9999999981,0.0,
'2016-08-13','00:00:00',1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,
'2016-08-13','00:20:00',1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,
'2016-08-13','00:40:00',1001.60320758,1006.40320758,169.948708773,4.09532687375,30.7806312308,74.9333104969,0.0,
'2016-08-13','01:00:00',1001.8574099,1006.6574099,206.25812446,4.70140470219,30.4963647314,76.5802070432,0.0,
'2016-08-13','01:20:00',1001.86843082,1006.66843082,209.066546542,4.61167148949,30.7519983084,74.9590633868,0.0,
'2016-08-13','01:40:00',1001.71638556,1006.51638556,194.684762505,4.12207373928,31.3232018417,71.5722987786,0.0,
'2016-08-13','02:00:00',1001.46081939,1006.26081939,174.041898089,3.44838804125,32.0441004468,67.5006861716,0.0,
'2016-08-13','02:20:00',1001.14508047,1005.94508047,153.920500341,2.74138397095,32.7964100756,63.4855725784,0.0,
'2016-08-13','02:40:00',1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,
'2016-08-13','03:00:00',1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,
'2016-08-13','03:20:00',1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,
'2016-08-13','03:40:00',1000.44694961,1005.24694961,127.726874923,1.58269748724,34.1047616041,57.3096761338,0.0,
'2016-08-13','04:00:00',1000.10034256,1004.90034256,123.029011434,1.21715119543,34.5836678838,55.5247048672,0.0,
'2016-08-13','04:20:00',999.769641968,1004.56964197,122.890935623,1.00842815117,34.9269130365,54.6429473578,0.0,
'2016-08-13','04:40:00',999.46093596,1004.26093596,125.805761824,0.945800039635,35.1370264993,54.5858453,0.0,
'2016-08-13','05:00:00',999.178136292,1003.97813629,130.118880624,1.00832769918,35.2248607714,55.2274987711,0.0,
'2016-08-13','05:20:00',998.923853719,1003.72385372,134.277583959,1.16934965442,35.20635734,56.4177518505,0.0,
'2016-08-13','05:40:00',998.7,1003.5,137.0,1.4,35.1,58.0,0.0,
'2016-08-13','06:00:00',998.7,1003.5,137.0,1.4,35.1,58.0,0.0,
'2016-08-13','06:20:00',998.7,1003.5,137.0,1.4,35.1,58.0,0.0,
'2016-08-13','06:40:00',998.508163099,1003.3081631,137.375885705,1.67187432093,34.9248698437,59.8243939879,0.0,
'2016-08-13','07:00:00',998.349798852,1003.14979885,134.911000075,1.95895570872,34.69922117,61.7570759412,0.0,
'2016-08-13','07:20:00',998.226278997,1003.026279,129.525956329,2.23890630644,34.4395025431,63.6860439019,0.0,
'2016-08-13','07:40:00',998.138832162,1002.93883216,121.519626362,2.49382318909,34.15975221,65.524202062,0.0,
'2016-08-13','08:00:00',998.088411061,1002.88841106,111.506346037,2.71055075944,33.8713020623,67.2101146497,0.0,
'2016-08-13','08:20:00',998.075515815,1002.87551581,100.335345016,2.8806352131,33.5827293084,68.706942232,0.0,
'2016-08-13','08:40:00',998.1,1002.9,89.0,3.0,33.3,70.0,0.0,
'2016-08-13','09:00:00',998.1,1002.9,89.0,3.0,33.3,70.0,0.0,
'2016-08-13','09:20:00',998.1,1002.9,89.0,3.0,33.3,70.0,0.0,
'2016-08-13','09:40:00',998.160882682,1002.96088268,78.5436854256,3.06841458311,33.0267535341,71.0933383973,0.0,
'2016-08-13','10:00:00',998.256186358,1003.05618636,69.9681708254,3.08882216898,32.7646822327,72.005707247,0.0,
'2016-08-13','10:20:00',998.382817427,1003.18281743,64.149689221,3.0665854579,32.5139650788,72.766225334,0.0,
'2016-08-13','10:40:00',998.536502437,1003.33650244,61.766976097,3.00870283541,32.2737196653,73.4100381907,0.0,
'2016-08-13','11:00:00',998.711790064,1003.51179006,63.2447536597,2.92304080029,32.0424413956,73.9742076341,0.0,
'2016-08-13','11:20:00',998.902125424,1003.70212542,68.715310257,2.81762179772,31.8184039484,74.494037398,0.0,
'2016-08-13','11:40:00',999.1,1003.9,77.9999999999,2.7,31.6,75.0000000001,0.0,
'2016-08-13','12:00:00',999.1,1003.9,78.0,2.7,31.6,75.0,0.0,
'2016-08-13','12:20:00',999.1,1003.9,77.9999999999,2.7,31.6,75.0000000001,0.0,
'2016-08-13','12:40:00',999.297177135,1004.09717713,90.6116627937,2.57675095066,31.3860061778,75.5153907804,0.0,
'2016-08-13','13:00:00',999.484989694,1004.28498969,105.778140155,2.45309436155,31.1757611928,76.0547958452,0.0,
'2016-08-13','13:20:00',999.654703205,1004.4547032,122.486237352,2.33266272579,30.9692510808,76.6234214455,0.0,
'2016-08-13','13:40:00',999.797934411,1004.59793441,139.544657582,2.21742178339,30.7671004602,77.217293116,0.0,
'2016-08-13','14:00:00',999.90711188,1004.70711188,155.663609055,2.10774224966,30.5704736902,77.8242936996,0.0,
'2016-08-13','14:20:00',999.975961954,1004.77596195,169.547961028,2.00261559023,30.3808947958,78.4259701743,0.0,
'2016-08-13','14:40:00',1000.0,1004.8,180.0,1.9,30.1999999999,79.0000000002,0.0,
'2016-08-13','15:00:00',1000.0,1004.8,180.0,1.9,30.2,79.0,0.0,
'2016-08-13','15:20:00',1000.0,1004.8,180.0,1.9,30.1999999999,79.0000000002,0.0,
'2016-08-13','15:40:00',999.977003621,1004.77700362,186.02701243,1.7972761171,30.0292416858,79.5231684992,0.0,
'2016-08-13','16:00:00',999.907441086,1004.70744108,186.948095544,1.69178537621,29.8695675878,79.9746695757,0.0,
'2016-08-13','16:20:00',999.794825007,1004.59482501,182.493772911,1.5814172795,29.7211039895,80.3395028854,0.0,
'2016-08-13','16:40:00',999.645957856,1004.44595785,172.89116668,1.4652052368,29.5828766855,80.6117013534,0.0,
'2016-08-13','17:00:00',999.471032666,1004.27103266,158.92665352,1.34388400026,29.4526084421,80.7970837407,0.0,
'2016-08-13','17:20:00',999.283548878,1004.08354888,141.977106458,1.22035509243,29.3266366696,80.9151877555,0.0,
'2016-08-13','17:40:00',999.100000003,1003.9,123.999999999,1.10000000001,29.1999999999,81.0000000005,0.0,
'2016-08-13','18:00:00',999.1,1003.9,124.0,1.1,29.2,81.0,0.0,
'2016-08-13','18:20:00',999.100000003,1003.9,123.999999999,1.10000000001,29.1999999999,81.0000000005,0.0,
'2016-08-13','18:40:00',998.939286398,1003.73928639,107.47183108,0.990774279488,29.0667474383,81.0990598442,0.0,
'2016-08-13','19:00:00',998.821803163,1003.62180316,95.263483534,0.903009094088,28.9205287397,81.2704751034,0.0,
'2016-08-13','19:20:00',998.768149814,1003.56814981,90.440338976,0.848840075194,28.7555296356,81.5773482164,0.0,
'2016-08-13','19:40:00',998.797405048,1003.59740504,95.9741121275,0.841176775107,28.5678205195,82.079072387,0.0,
'2016-08-13','20:00:00',998.92490662,1003.72490662,114.352563799,0.892119351324,28.3571921734,82.8189179727,0.0,
'2016-08-13','20:20:00',999.159472978,1003.95947297,147.072419895,1.01072249627,28.1295570998,83.8072901894,0.0,
'2016-08-13','20:40:00',999.500000008,1004.3,193.999999999,1.20000000001,27.8999999997,85.0000000011,0.0,
'2016-08-13','21:00:00',999.5,1004.3,194.0,1.2,27.9,85.0,0.0,
'2016-08-13','21:20:00',999.500000008,1004.3,193.999999999,1.20000000001,27.8999999997,85.0000000011,0.0,
'2016-08-13','21:40:00',999.931362886,1004.73136288,252.583234232,1.45305670694,27.6965659175,86.2708508572,0.0,
'2016-08-13','22:00:00',1000.41954972,1005.21954971,316.89792226,1.74822800105,27.5648795505,87.3778047413,0.0,
'2016-08-13','22:20:00',1000.90595031,1005.7059503,376.510263506,2.04310032807,27.5736941999,87.9219517863,0.0,
'2016-08-13','22:40:00',1001.30072009,1006.10072008,415.136862758,2.26727963626,27.8214738197,87.2984685127,0.0,
'2016-08-13','23:00:00',1001.47513584,1006.27513583,409.08259056,2.31376799107,28.444116596,84.6387105388,0.0,
'2016-08-13','23:20:00',1001.25285665,1006.05285664,325.435852908,2.02880199287,29.6239334708,78.7425464117,0.0,
'2016-08-13','23:40:00',1000.40000002,1005.20000001,119.999999999,1.20000000002,31.5999999993,68.0000000021,0.0,
'2016-08-14','00:00:00',1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,
'2016-08-14','00:20:00',1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,
'2016-08-14','00:40:00',999.309603664,1004.10960366,60.2179858668,-2.48213981219,35.7510508639,49.2511205504,0.0,
'2016-08-14','01:00:00',998.883913696,1003.6839137,33.0221764067,-3.84102325227,37.3353303411,41.9497016462,0.0,
'2016-08-14','01:20:00',998.855161961,1003.65516196,24.7055536324,-3.71862790109,37.3740657905,41.5314837407,0.0,
'2016-08-14','01:40:00',999.027314304,1003.8273143,25.974027774,-2.74465495736,36.6052269528,44.7082548036,0.0,
'2016-08-14','02:00:00',999.262923136,1004.06292314,30.9138639081,-1.3749816491,35.5391388507,49.2152381322,0.0,
'2016-08-14','02:20:00',999.471602231,1004.27160223,36.1244327676,0.074747320605,34.5065797018,53.5928645239,0.0,
'2016-08-14','02:40:00',999.6,1004.4,40.0,1.4,33.7,57.0,0.0,
'2016-08-14','03:00:00',999.6,1004.4,40.0,1.4,33.7,57.0,0.0,
'2016-08-14','03:20:00',999.6,1004.4,40.0,1.4,33.7,57.0,0.0,
'2016-08-14','03:40:00',999.623151972,1004.42315197,42.1450183871,2.48233481582,33.2084732103,59.0558192729,0.0,
'2016-08-14','04:00:00',999.537097717,1004.33709772,42.9081377781,3.26811635203,33.0469628155,59.7076341404,0.0,
'2016-08-14','04:20:00',999.352651883,1004.15265188,43.0208977354,3.75062505317,33.1804647451,59.1221049955,0.0,
'2016-08-14','04:40:00',999.090223536,1003.89022354,43.3278181304,3.95523164757,33.5435585101,57.597382633,0.0,
'2016-08-14','05:00:00',998.775582428,1003.57558243,44.5953531738,3.92732210779,34.0558746582,55.4938465352,0.0,
'2016-08-14','05:20:00',998.436475329,1003.23647533,47.3879246036,3.72267398798,34.6339604561,53.1812248159,0.0,
'2016-08-14','05:40:00',998.1,1002.9,52.0,3.4,35.2,51.0,0.0,
'2016-08-14','06:00:00',998.1,1002.9,52.0,3.4,35.2,51.0,0.0,
'2016-08-14','06:20:00',998.1,1002.9,52.0,3.4,35.2,51.0,0.0,
'2016-08-14','06:40:00',997.79064889,1002.59064889,58.4339324363,3.01538971225,35.687819245,49.2351238143,0.0,
'2016-08-14','07:00:00',997.528939101,1002.3289391,66.4140279207,2.61839527753,36.0465807381,48.1001831633,0.0,
'2016-08-14','07:20:00',997.330549628,1002.13054963,75.4280573233,2.24952211831,36.2425471309,47.7302784606,0.0,
'2016-08-14','07:40:00',997.205891396,1002.0058914,84.7881797283,1.93890052009,36.2592668408,48.1819944869,0.0,
'2016-08-14','08:00:00',997.160040035,1001.96004004,93.7039943914,1.70592910567,36.0965095214,49.4389629408,0.0,
'2016-08-14','08:20:00',997.192965865,1001.99296587,101.361188728,1.55969618528,35.7682532964,51.4216348491,0.0,
'2016-08-14','08:40:00',997.3,1002.1,107.0,1.5,35.3,54.0,0.0,
'2016-08-14','09:00:00',997.3,1002.1,107.0,1.5,35.3,54.0,0.0,
'2016-08-14','09:20:00',997.3,1002.1,107.0,1.5,35.3,54.0,0.0,
'2016-08-14','09:40:00',997.472479971,1002.27247997,109.988458603,1.51880389775,34.7256689644,57.0081095601,0.0,
'2016-08-14','10:00:00',997.698522751,1002.49852275,109.886131121,1.60197750352,34.0842941822,60.2593770366,0.0,
'2016-08-14','10:20:00',997.963877508,1002.76387751,106.494831528,1.73118996773,33.4167239672,63.5617517413,0.0,
'2016-08-14','10:40:00',998.252814941,1003.05281494,99.893519184,1.88583639872,32.7624965273,66.7319779121,0.0,
'2016-08-14','11:00:00',998.549014468,1003.34901447,90.4553525042,2.04489360765,32.1570391564,69.6082716471,0.0,
'2016-08-14','11:20:00',998.836415066,1003.63641507,78.845617419,2.18861631626,31.6293130451,72.0608668018,0.0,
'2016-08-14','11:40:00',999.099999999,1003.9,66.0,2.3,31.2,73.9999999999,0.0,
'2016-08-14','12:00:00',999.1,1003.9,66.0,2.3,31.2,74.0,0.0,
'2016-08-14','12:20:00',999.099999999,1003.9,66.0,2.3,31.2,73.9999999999,0.0,
'2016-08-14','12:40:00',999.326490161,1004.12649016,53.0834228523,2.36595156166,30.8803016568,75.3810239069,0.0,
'2016-08-14','13:00:00',999.504925243,1004.30492524,41.4304151299,2.37812405221,30.6713960613,76.2064569097,0.0,
'2016-08-14','13:20:00',999.627116394,1004.42711639,32.4687362643,2.33338667843,30.5645707879,76.5248963493,0.0,
'2016-08-14','13:40:00',999.687958529,1004.48795853,27.6287237469,2.23391635846,30.5420260548,76.4268414468,0.0,
'2016-08-14','14:00:00',999.685594914,1004.48559491,28.2415855414,2.08691210925,30.578315589,76.0375910632,0.0,
'2016-08-14','14:20:00',999.62143113,1004.42143113,35.4306079502,1.90394857145,30.6423672858,75.5075004322,0.0,
'2016-08-14','14:40:00',999.499999997,1004.3,49.9999999998,1.70000000001,30.7,74.9999999998,0.0,
'2016-08-14','15:00:00',999.5,1004.3,50.0,1.7,30.7,75.0,0.0,
'2016-08-14','15:20:00',999.499999997,1004.3,49.9999999998,1.70000000001,30.7,74.9999999998,0.0,
'2016-08-14','15:40:00',999.328683505,1004.1286835,72.3268456521,1.49218107071,30.716827098,74.6778985083,0.0,
'2016-08-14','16:00:00',999.117302286,1003.91730229,102.262385392,1.29826587498,30.6614116924,74.6886114539,0.0,
'2016-08-14','16:20:00',998.87758764,1003.67758764,139.049598986,1.13506149774,30.5085127731,75.1490750501,0.0,
'2016-08-14','16:40:00',998.622555576,1003.42255558,181.264811445,1.01672759515,30.2422357411,76.1312248242,0.0,
'2016-08-14','17:00:00',998.365806839,1003.16580684,226.791794473,0.953148411266,29.8588751434,77.649036974,0.0,
'2016-08-14','17:20:00',998.120781357,1002.92078136,272.837585918,0.948478694879,29.3692116989,79.6482496094,0.0,
'2016-08-14','17:40:00',997.899999995,1002.69999999,315.999999999,1.00000000003,28.7999999999,81.9999999993,0.0,
'2016-08-14','18:00:00',997.9,1002.7,316.0,1.0,28.8,82.0,0.0,
'2016-08-14','18:20:00',997.899999995,1002.69999999,315.999999999,1.00000000003,28.7999999999,81.9999999993,0.0,
'2016-08-14','18:40:00',997.71433102,1002.51433102,352.397551301,1.09743887582,28.1943575625,84.4997329475,0.0,
'2016-08-14','19:00:00',997.572323125,1002.37232312,377.873265802,1.22291347343,27.6107401947,86.8728544133,0.0,
'2016-08-14','19:20:00',997.479651334,1002.27965133,388.284602414,1.35169012033,27.120162941,88.7887234953,0.0,
'2016-08-14','19:40:00',997.438726625,1002.23872662,379.892458782,1.45394643413,26.8013001563,89.8846948912,0.0,
'2016-08-14','20:00:00',997.448524522,1002.24852452,349.862985308,1.49775257023,26.7330725527,89.8020429487,0.0,
'2016-08-14','20:20:00',997.504692437,1002.30469243,296.896681626,1.45349722027,26.9843033559,88.2357174152,0.0,
'2016-08-14','20:40:00',997.599999991,1002.39999999,221.999999999,1.30000000006,27.5999999998,84.9999999983,0.0,
'2016-08-14','21:00:00',997.6,1002.4,222.0,1.3,27.6,85.0,0.0,
'2016-08-14','21:20:00',997.599999991,1002.39999999,221.999999999,1.30000000006,27.5999999998,84.9999999983,0.0,
'2016-08-14','21:40:00',997.725201019,1002.52520101,129.415430322,1.03256688809,28.5837920806,80.1122498399,0.0,
'2016-08-14','22:00:00',997.870380451,1002.67038045,27.7267917069,0.673260397851,29.8760305836,73.8970450128,0.0,
'2016-08-14','22:20:00',998.026863731,1002.82686372,-68.8427941788,0.283671189644,31.3270276878,67.1131461408,0.0,
'2016-08-14','22:40:00',998.189770898,1002.98977089,-138.922022586,-0.0195071507726,32.6648907467,61.105827241,0.0,
'2016-08-14','23:00:00',998.361301957,1003.16130195,-152.252642276,-0.0457834164681,33.4573783352,57.9872378913,0.0,
'2016-08-14','23:20:00',998.554844623,1003.35484461,-67.7010833284,0.491277605141,33.0671805444,60.8475798178,0.0,
'2016-08-14','23:40:00',998.799999986,1003.59999997,168.999999997,2.00000000015,30.5999999997,73.9999999963,0.0,
'2016-08-15','00:00:00',998.8,1003.6,169.0,2.0,30.6,74.0,0.0,
'2016-08-15','00:20:00',998.8,1003.6,169.0,2.0,30.6,74.0,0.0,
'2016-08-15','00:40:00',998.287499509,1003.08749951,66.5638758141,2.39616975504,33.5641769991,64.4563022582,0.0,
'2016-08-15','01:00:00',998.129790886,1002.92979089,38.9945867045,2.49985945742,34.8781142513,60.4894102775,0.0,
'2016-08-15','01:20:00',998.157402973,1002.95740297,53.354307584,2.4131963792,35.2014180641,59.734333315,0.0,
'2016-08-15','01:40:00',998.251414318,1003.05141432,86.6105150402,2.21637888281,35.0072280131,60.5204933229,0.0,
'2016-08-15','02:00:00',998.333454881,1003.13345488,123.534727986,1.97071062817,34.6194106118,61.7301951719,0.0,
'2016-08-15','02:20:00',998.357021354,1003.15702135,154.907231639,1.72138075538,34.244668624,62.6766682344,0.0,
'2016-08-15','02:40:00',998.3,1003.1,176.0,1.5,34.0,63.0,0.0,
'2016-08-15','03:00:00',998.3,1003.1,176.0,1.5,34.0,63.0,0.0,
'2016-08-15','03:20:00',998.3,1003.1,176.0,1.5,34.0,63.0,0.0,
'2016-08-15','03:40:00',998.15829491,1002.95829491,185.311229452,1.32690269794,33.9359227714,62.5793507381,0.0,
'2016-08-15','04:00:00',997.940463691,1002.74046369,183.526093516,1.2132246369,34.0558646021,61.4599065704,0.0,
'2016-08-15','04:20:00',997.663266627,1002.46326663,172.679526269,1.16276671129,34.3320980476,59.7930966617,0.0,
'2016-08-15','04:40:00',997.348039423,1002.14803942,155.498039345,1.17365433776,34.7185849359,57.7886685817,0.0,
'2016-08-15','05:00:00',997.017803707,1001.81780371,134.898774898,1.23980258816,35.1610756406,55.6772842388,0.0,
'2016-08-15','05:20:00',996.695033507,1001.49503351,113.625194323,1.35219699691,35.6047913759,53.6823671302,0.0,
'2016-08-15','05:40:00',996.4,1001.2,94.0,1.5,36.0,52.0,0.0,
'2016-08-15','06:00:00',996.4,1001.2,94.0,1.5,36.0,52.0,0.0,
'2016-08-15','06:20:00',996.4,1001.2,94.0,1.5,36.0,52.0,0.0,
'2016-08-15','06:40:00',996.149620873,1000.94962087,77.777084735,1.6714929622,36.3057781749,50.7857403429,0.0,
'2016-08-15','07:00:00',995.956744704,1000.7567447,66.0755010327,1.85486374985,36.4922350857,50.1472895347,0.0,
'2016-08-15','07:20:00',995.82980483,1000.62980483,59.379639768,2.03884980592,36.541455283,50.1420197208,0.0,
'2016-08-15','07:40:00',995.772781214,1000.57278121,57.5910052601,2.21324668449,36.4474005707,50.7784309343,0.0,
'2016-08-15','08:00:00',995.78541291,1000.58541291,60.1181711959,2.36929200158,36.2149932173,52.0206792667,0.0,
'2016-08-15','08:20:00',995.863607757,1000.66360776,65.9926992896,2.49993475924,35.8585851322,53.7953852551,0.0,
'2016-08-15','08:40:00',996.0,1000.8,74.0,2.6,35.4,56.0,0.0,
'2016-08-15','09:00:00',996.0,1000.8,74.0,2.6,35.4,56.0,0.0,
'2016-08-15','09:20:00',996.0,1000.8,74.0,2.6,35.4,56.0,0.0,
'2016-08-15','09:40:00',996.184610615,1000.98461061,82.8153120736,2.66625874857,34.8663177321,58.5120748685,0.0,
'2016-08-15','10:00:00',996.405569131,1001.20556913,91.1361751132,2.69741319778,34.2875529466,61.1988489901,0.0,
'2016-08-15','10:20:00',996.649859851,1001.44985985,97.8039668176,2.69400709582,33.6943615499,63.9266370909,0.0,
'2016-08-15','10:40:00',996.904059397,1001.7040594,101.908273974,2.65827129158,33.1158918508,66.5695685642,0.0,
'2016-08-15','11:00:00',997.15503658,1001.95503658,102.869063725,2.59391439531,32.5778789961,69.0172970163,0.0,
'2016-08-15','11:20:00',997.390589642,1002.19058964,100.492819068,2.50586851133,32.1010638752,71.1813678762,0.0,
'2016-08-15','11:40:00',997.600000001,1002.4,95.0,2.4,31.7,72.9999999999,0.0,
